"","logFC","logCPM","PValue","FDR"
"17684",0.171624397110838,8.29203330171177,0.0599708825114349,0.761021839110933
"20128",-0.193752345250884,7.20354748992269,0.0601609249861831,0.761021839110933
"23038",-0.146043968557766,8.96830719732136,0.0616346556982749,0.776087751797085
"37651",0.195675408721919,7.63256982913388,0.0620654020240923,0.777283878864875
"37700",0.161110936852201,7.68289586806538,0.0622959757195892,0.777283878864875
"17434",0.150166800164212,9.4453481013461,0.0628840147606254,0.777446845287302
"20257",-0.20093770634575,9.74534094731992,0.0631474802516176,0.777446845287302
"48877",0.146704745263478,8.67866501242538,0.0632370990852781,0.777446845287302
"230",-0.226184528473578,9.15444308686369,0.0634419283585995,0.777446845287302
"10889",-0.1930111059895,9.78972719766091,0.0646520099183828,0.785942706074866
"31795",-0.164344457375412,8.23069477405781,0.0648778205030688,0.785942706074866
"47147",0.176008341776154,7.29787299243225,0.0649941691362457,0.785942706074866
"36345",-0.19107614997867,8.52416879115643,0.066261917107659,0.794743859300001
"21608",-0.180514446774988,10.4565297645089,0.0665461754930249,0.794743859300001
"4692",0.169601205283492,9.95631614235308,0.0665905601599272,0.794743859300001
"55904",0.179931551815775,7.13902647356297,0.0686606605987568,0.815902655167046
"44796",-0.267993026334623,12.1734505931079,0.0693185185436964,0.816667433917508
"54013",-0.171011263433965,10.0112455650033,0.0693200408388996,0.816667433917508
"25445",-0.202904316997286,9.23171048246065,0.0697284124910835,0.816935160088039
"54146",-0.175997786507688,10.4412556827718,0.0699379827397775,0.816935160088039
"56607",0.186421527850572,7.43150375825782,0.0709327011881164,0.825043494751608
"19654",-0.244263200948196,7.35150022370762,0.0714860712742092,0.82797158501141
"31088",-0.149090788870741,8.61742341523591,0.0720000272103988,0.830420481901448
"613",0.142727994001727,7.57644692126629,0.0729137424316516,0.836555681236653
"9541",0.137490479267321,8.60862188394237,0.0731414803267019,0.836555681236653
"38867",0.153261839873036,8.07336363878381,0.0737752531642992,0.840303194755192
"12259",-0.143037714185192,9.25028282366296,0.0750456983506437,0.851241495754203
"42267",-0.144413404109296,8.44370137769442,0.0758843705080794,0.857212333517194
"51921",-0.174156890416066,7.24308831031735,0.0762470969592111,0.857779840791125
"16120",-0.163467654163004,7.36872696045214,0.0772977523958667,0.862247218449911
"34072",-0.200174104487585,7.83875737430214,0.0774803844833885,0.862247218449911
"14964",0.210348584052211,7.30311364769414,0.0775865438823782,0.862247218449911
"24900",-0.145525812887258,8.22781646529367,0.0781360226243612,0.864852347193031
"18123",-0.146242278428217,7.47490997696488,0.0792258492309277,0.873149685831701
"34623",-0.137998271921874,8.62848790694422,0.079750356765939,0.873149685831701
"9974",-0.146358841016919,11.7303078298293,0.080489067066417,0.873149685831701
"28781",-0.165307685559436,7.92752873867569,0.0811007216088033,0.873149685831701
"22715",0.186922471263385,7.18959690058262,0.0813305440827208,0.873149685831701
"36996",-0.143111060673239,7.8793728477453,0.0813504425857752,0.873149685831701
"9600",-0.188410831055909,10.6221003405515,0.0813508344351332,0.873149685831701
"49812",-0.186940850099106,7.26442715194289,0.0815215729853296,0.873149685831701
"30369",-0.150966053832028,9.95271761891403,0.0817484405314198,0.873149685831701
"48940",0.143997487772501,7.3512292141438,0.0828763677579464,0.881766005796756
"42003",0.161089192834818,7.38038425864909,0.0833191178764448,0.883053971315989
"37637",-0.139087239681932,8.44710182505617,0.0836766537800725,0.883432363947304
"23992",-0.140180217245902,7.84032077605697,0.0841413841756677,0.883999099813742
"33914",0.135463415213541,7.6279075879118,0.0843744131698362,0.883999099813742
"1984",-0.142753807299823,8.13115463023194,0.0860984220813386,0.891092045413108
"6354",-0.136195748056533,8.38339679665921,0.0863681792422968,0.891092045413108
"25190",-0.139617604940389,10.0642458377173,0.0864133628658263,0.891092045413108
"35934",-0.361765006872422,9.10196961709748,0.0869781660753213,0.891092045413108
"39321",-0.157934273967311,9.95169609772141,0.0873008442075489,0.891092045413108
"17883",0.145124475459897,8.05038224415505,0.0874527186115402,0.891092045413108
"16288",-0.14913071925463,7.649681321238,0.0874958483278951,0.891092045413108
"47029",0.140257112748838,7.57473359893064,0.0880458992166747,0.891092045413108
"47974",0.155945630365248,7.90508185168236,0.0887975727671935,0.891092045413108
"10371",0.139507725511612,8.11923537754209,0.0888302885731734,0.891092045413108
"52230",-0.245969820954339,8.33087110718887,0.0894438407214685,0.891092045413108
"3580",0.132090249289567,9.2355600069242,0.0899117402440734,0.891092045413108
"14608",0.182229402992473,7.31691791575431,0.0900704890127653,0.891092045413108
"51621",0.128482835659138,8.68707938434003,0.0900946962333394,0.891092045413108
"6490",-0.231609987274645,7.30684790029768,0.090181672424836,0.891092045413108
"48634",-0.246149806066521,10.0472635718625,0.0905587537080995,0.891092045413108
"17271",0.156019028905766,9.32145205630128,0.0908725838330028,0.891092045413108
"47366",0.146078330133694,7.97949312222899,0.0908946348690966,0.891092045413108
"18513",-0.131372301534301,7.81577732890691,0.0924475395706859,0.900584129814876
"26954",-0.172745087597418,7.19269804923426,0.092519025358031,0.900584129814876
"57446",0.147963042314888,7.19675809404295,0.0930427183692817,0.902481490896389
"38494",-0.179016067711948,7.44794923464895,0.0938061059289761,0.906682256250139
"930",-0.154475220222911,7.17405589854972,0.0948620439890352,0.910542186560759
"11297",-0.130210860980835,8.78748688938684,0.0953498456726552,0.910542186560759
"19178",0.140811729531778,7.82549996898019,0.0954156741436612,0.910542186560759
"36131",-0.132621026366951,8.59022870656729,0.0959113406113325,0.910542186560759
"31929",-0.138388936130212,7.40630317629082,0.0962026077613038,0.910542186560759
"49866",-0.140537638848275,7.89033030367251,0.096452594212728,0.910542186560759
"39614",0.129415526661729,8.11411044935666,0.0965274230561679,0.910542186560759
"44814",0.143012485091403,8.24465170132266,0.0983209112139527,0.924283908501028
"11277",0.13495563461905,9.25794266960634,0.0988479624213511,0.926067088213682
"5645",-0.182575701431809,7.36554984090596,0.0996294610675073,0.928716402813692
"1085",-0.130698597584328,8.97067838249438,0.100085461038479,0.928716402813692
"2484",0.128810311789124,7.43140749355133,0.100536601427601,0.928716402813692
"4378",-0.125789383367771,7.82013278509839,0.100549076255075,0.928716402813692
"22112",0.12221777179026,8.54083886550722,0.101107257080554,0.928716402813692
"38758",0.134605458601003,7.41650868187272,0.102077208427485,0.928716402813692
"41519",-0.138449302682977,9.17240356256323,0.102153103974644,0.928716402813692
"1401",-0.192788237737675,11.0280903512406,0.102182525627388,0.928716402813692
"43741",-0.138042402834081,8.93955633634897,0.102452991051736,0.928716402813692
"18852",-0.214629803719971,7.18506468441785,0.102687176424598,0.928716402813692
"40491",-0.156892696222938,10.3342459688639,0.102852381222354,0.928716402813692
"51168",-0.151912421955106,7.27818955612648,0.103369549134401,0.92902642837905
"27152",-0.168547734683479,9.63385233909615,0.103563601852091,0.92902642837905
"44780",-0.228750372389902,7.66928483470976,0.104352380975616,0.932822154435705
"7760",0.130397312204877,7.62445081167752,0.104821069809659,0.932822154435705
"4333",0.130073942211382,9.15244416585504,0.105006209734292,0.932822154435705
"3393",-0.136339113051179,8.40660876149348,0.106353445685322,0.93513137504688
"40503",-0.1441551462651,7.29042673064972,0.106393681851733,0.93513137504688
"4644",0.15776835146127,7.30334494106635,0.106420713629341,0.93513137504688
"20414",-0.167071263110495,7.12437941430588,0.106628823457076,0.93513137504688
"43770",-0.131401397920263,12.3344327256678,0.107840552786035,0.93638880532521
"23912",0.141784868082555,7.52926190576721,0.108072637195791,0.93638880532521
"5158",-0.152101950095023,7.81380530559538,0.10852479164471,0.93638880532521
"11401",0.149663353670157,7.3389300166274,0.108571099021203,0.93638880532521
"19893",0.129946547837459,8.28577102439752,0.109061695220693,0.93638880532521
"48609",-0.176832436555431,7.20410020954503,0.109256260982663,0.93638880532521
"20621",0.145393679124131,7.21806490134554,0.109445584826498,0.93638880532521
"27805",-0.241158804450995,7.08381874246786,0.109625497773136,0.93638880532521
"5707",-0.15746036677123,7.71682829938803,0.109842329804997,0.93638880532521
"2226",-0.129753387500682,11.468174858495,0.111330931130588,0.945621423896254
"12935",-0.130936446345427,8.69092542610941,0.111614332000869,0.945621423896254
"2314",-0.204886009702176,7.11241400630422,0.112530751962181,0.947727889167088
"13914",-0.159064388634555,7.66235768204938,0.113337411243436,0.947727889167088
"48893",0.136886649206039,7.42970463045434,0.1134388442334,0.947727889167088
"5367",-0.121563390972005,7.76419450978961,0.11352423451842,0.947727889167088
"47965",-0.129978464864929,7.49520984785877,0.113794794464632,0.947727889167088
"24166",0.133771678867224,7.36172364979979,0.113934500337027,0.947727889167088
"49725",0.130038304972828,7.80217608043419,0.115549270477339,0.954830970375761
"23258",0.129415547617718,7.86243582084993,0.116214570764138,0.954830970375761
"10107",0.146282970957113,7.22432602906801,0.116255397599089,0.954830970375761
"51795",-0.134328536203209,8.34133734265884,0.116289960344846,0.954830970375761
"32846",-0.145042054252127,8.83764996543984,0.116586448377088,0.954830970375761
"4826",-0.130853007112131,8.10895029219565,0.116875484898454,0.954830970375761
"28697",0.114619211558609,8.53377588808128,0.117554328573883,0.956517200506934
"16276",-0.165563157774544,8.80032117962893,0.117810753115478,0.956517200506934
"4847",0.135923365381385,8.19957591262771,0.118237871875166,0.956517200506934
"51106",0.137031731899174,7.45726486923108,0.118691352006943,0.956517200506934
"47266",-0.181878382932169,7.90247230398106,0.118824176820716,0.956517200506934
"19515",-0.124300416309182,13.8952157583105,0.119564559266848,0.959662909904967
"5781",-0.149685392775794,7.1926872663313,0.120074473202568,0.960351631085971
"369",0.117382861396748,8.18248474504328,0.120417073277705,0.960351631085971
"18837",-0.172300901367567,9.64950066312149,0.120699931775832,0.960351631085971
"53203",-0.117651947046871,8.17697393328632,0.123158122102649,0.96753476145689
"23438",0.120025046341738,7.43634743018631,0.123167361827919,0.96753476145689
"33090",-0.137380257491123,7.30460320041884,0.123804656751493,0.96753476145689
"10457",-0.126905378268693,7.98618298090663,0.124609269692937,0.96753476145689
"13868",0.167713225889719,7.43972131790881,0.124623626492794,0.96753476145689
"40144",-0.149575100587062,7.33669772311214,0.125179000849134,0.96753476145689
"11388",-0.136684202900733,7.88633984478729,0.125201622581105,0.96753476145689
"49387",0.13038846782211,8.58282449973416,0.125506681362102,0.96753476145689
"49217",0.143022975877973,7.48170342541557,0.125674619654838,0.96753476145689
"18934",-0.145383205380306,10.0055361744417,0.125708738914231,0.96753476145689
"56370",0.147500315739871,7.19677917945942,0.125987664884664,0.96753476145689
"16918",-0.194591782229846,7.11465197826461,0.126257814391198,0.96753476145689
"33505",-0.284484021019306,10.1756927521356,0.126493644578354,0.96753476145689
"35232",0.146435530822017,7.61405322529215,0.127018697364721,0.96753476145689
"30598",-0.141384862380559,8.59570785643613,0.127235458079833,0.96753476145689
"25105",-0.116213551283018,8.0477301944935,0.127242276461179,0.96753476145689
"23625",0.135578087612963,8.27928293774703,0.127992535929011,0.969556490075307
"37485",0.137540989233741,7.74213152387793,0.128253832606272,0.969556490075307
"17728",-0.162403708651405,7.12719408945854,0.128567782290496,0.969556490075307
"35167",-0.172057337546365,11.037778647781,0.129987851985889,0.975696076439934
"17816",0.157775466160404,7.592388442594,0.130092810191991,0.975696076439934
"19918",0.125634138433428,7.56425556127622,0.130641480082385,0.976119911448109
"30622",-0.128988791341967,8.124116373612,0.131126595318537,0.976119911448109
"18074",-0.152784633147322,8.43115746638348,0.131216119243844,0.976119911448109
"51562",0.127260772597993,7.276993061942,0.132509123139199,0.980454994916032
"55215",-0.137952240364745,10.0787378508253,0.132513225178087,0.980454994916032
