num,logFC,logCPM,PValue
11277,0.134955635,9.25794267,0.098847962
11284,-0.051854343,8.562562451,0.49224901
11285,0.012872192,7.578266499,0.898026652
11297,-0.130210861,8.787486889,0.095349846
11300,0.094965878,8.134154801,0.197707411
11324,-0.106338912,9.455650434,0.186594637
11326,0.005776637,7.986839523,0.947623719
11328,-0.065200828,7.972495342,0.739547615
11373,0.05668985,7.368589362,0.541135831
11388,-0.136684203,7.886339845,0.125201623
11401,0.149663354,7.338930017,0.108571099
11419,-0.006971604,8.477399291,0.924914479
11420,-0.001170785,8.186871858,0.991870757
11459,-0.094139757,7.323815248,0.340452152
11511,-0.211437795,8.297661011,0.008277848
11537,-0.041868392,8.783922268,0.643221371
11557,-0.086225274,7.850668414,0.288243505
11561,0.08863652,7.220985791,0.313782235
11566,-0.017241607,7.531100339,0.862626305
11586,0.032976191,9.762033295,0.712482492
11612,-0.210231082,7.769548195,0.052789098
11648,-0.071986693,8.895646014,0.422629715
11676,-0.099807149,8.178190646,0.173297111
11690,-0.101009081,7.978213043,0.227192641
11691,-0.098927546,7.915784567,0.367231402
11755,0.012966482,7.62071699,0.905458826
11783,0.088881894,8.174236776,0.260831513
11793,-0.110513053,8.640846195,0.213605479
11806,-0.051686767,8.007707738,0.543152618
11856,0.068133908,9.281121112,0.420220004
11862,0.026491728,7.327460561,0.764102551
11871,-0.010824466,7.514845615,0.906839651
11965,-0.041861597,7.618274482,0.6026808
11970,-0.146831988,7.155495711,0.178461229
11973,0.035557732,7.388335453,0.670387066
12018,-0.108465093,7.945294222,0.263832983
12056,0.103350561,7.165930561,0.33787571
12124,-0.063084891,8.154997965,0.405589147
12194,-0.017449223,7.213184416,0.854363419
12195,0.054192354,8.336643612,0.497361556
12202,0.0044065,8.241084294,0.955140244
12203,0.034923624,9.491571681,0.735773994
12235,-0.052780948,8.41244103,0.490466069
12259,-0.143037714,9.250282824,0.075045698
12351,0.042052956,7.785533407,0.670050588
12372,-0.001998817,7.817903207,0.986357312
12428,-0.270330692,7.703634853,0.00226567
12444,0.054223122,7.902433127,0.510417438
12463,0.057793162,7.334084889,0.506237494
12499,-0.390951237,8.793019726,0.048861798
12553,0.053840458,7.42642314,0.584087015
12568,0.014667292,8.126629333,0.876875418
12580,0.046876133,7.620468504,0.566605194
12583,-0.043245699,7.422357633,0.672524222
12586,-0.014953584,7.629009382,0.85931833
12588,0.012123525,9.144003628,0.883816913
12600,0.017473543,7.318503389,0.878780396
12616,-0.000425142,7.902300079,0.99697905
12619,0.118801604,7.375881148,0.248725491
12623,0.053642388,8.728954077,0.48436508
12631,-0.071223234,7.14489935,0.568807502
12687,-0.069683994,9.279105882,0.514773538
12799,0.002456372,7.603981962,0.978022858
12837,0.044656765,7.671591417,0.587137255
12894,-0.102839816,7.787862468,0.185611917
12896,0.037822715,8.418251333,0.623879448
12897,-0.017338658,8.201071909,0.853447747
12907,-0.028863207,9.505923882,0.733688862
12935,-0.130936446,8.690925426,0.111614332
12968,-0.127764369,8.272173398,0.199348969
13066,0.023685598,8.006515093,0.770400939
13072,-0.296908569,10.10335008,0.013602778
13080,0.010046613,7.765935021,0.908877619
13085,0.084606931,8.03421863,0.3413262
13117,-0.010982972,8.008680187,0.888934738
13131,-0.024963562,7.63922881,0.789817647
13134,0.033270849,7.979051513,0.675246871
13205,0.036573515,7.31543747,0.717768145
13239,0.001487832,7.388783219,0.988843152
13330,-0.040144961,7.840676868,0.670776695
13333,0.010931423,10.18015937,0.892374903
13335,-0.037540445,8.556129812,0.650908761
13349,-0.104203762,8.573216923,0.153826672
13431,-0.022029344,7.787911889,0.820185738
13455,0.011261543,7.527895909,0.895044457
13538,-0.002105736,7.818751015,0.980795198
13557,0.025047838,8.605844943,0.745617292
13612,-0.079195694,8.628483096,0.315954931
13614,-0.004374017,8.214081962,0.964456408
13628,0.076487839,7.305977871,0.414840173
13629,-0.032474245,7.7429177,0.704555298
13651,-0.010854773,8.494652772,0.898567584
13653,0.003530683,9.165661051,0.969785553
13718,-0.087437156,9.254959082,0.392896214
13722,-0.044470145,9.729020746,0.582623661
13734,0.052422687,7.983591773,0.552754225
13735,-0.222340541,7.788189056,0.006154082
13764,0.035795048,7.261776754,0.704191031
13780,0.211031788,8.516147402,0.034379231
13868,0.167713226,7.439721318,0.124623626
13910,1.71E-06,7.403172041,1
13914,-0.159064389,7.662357682,0.113337411
13932,-0.048425054,9.496864789,0.566914444
13963,-0.029026003,8.864402858,0.706649117
13973,0.127922543,7.934005896,0.221558651
13997,-0.05167704,7.254513735,0.55291326
14029,-0.011726199,7.592989423,0.896493905
14036,-0.337014146,9.411001809,0.006336218
14037,-0.17459101,7.632028987,0.048187512
14056,-0.110239922,7.410921318,0.208631034
14106,0.067071712,7.684182979,0.437966398
14199,-0.160508742,8.621266466,0.052733991
14218,-0.000554795,8.31021238,0.995452598
14221,0.032666496,7.310839941,0.712155416
14222,-0.025902847,7.967981979,0.761764412
14228,-0.021679086,7.630082693,0.809697555
14272,-0.105904066,7.900180446,0.252791928
14275,-0.081457193,7.180379685,0.448212411
14365,0.812604087,7.496142228,6.44E-09
14389,-0.031017933,8.116784929,0.747433093
14395,0.131965856,7.928253214,0.186527956
14405,-0.087894691,7.369255501,0.341463545
14447,0.118117597,8.563733058,0.161864214
14469,0.10347922,8.309476301,0.27672245
14470,-0.082698669,7.44396316,0.398922058
14535,-0.011384686,8.18929189,0.904107245
14543,-0.213903663,11.32186306,0.046721293
14608,0.182229403,7.316917916,0.090070489
14753,-0.604978535,7.072794262,6.17E-07
14793,0.173922187,7.55197825,0.053648007
14825,-0.013317839,9.241902812,0.878114874
14873,-0.01201098,8.197267684,0.879928267
14964,0.210348584,7.303113648,0.077586544
15011,0.057996961,7.505093467,0.483933737
15083,-0.071130336,8.269142986,0.517612525
15107,-0.062132057,7.345947368,0.454535369
15122,0.018891372,7.605326148,0.820646311
15126,0.003493882,7.700071369,0.968582336
15182,-0.050067456,7.365144645,0.55609417
15192,0.041423488,7.477026987,0.608396079
15252,0.016566807,9.139829999,0.833443743
15259,-0.024004894,8.790015285,0.758198438
15292,-0.008589883,7.614128004,0.917950001
15479,0.120730309,7.527497819,0.143024963
15509,0.050029777,8.308733787,0.549664414
15513,-0.027037364,8.102991864,0.78395255
15527,0.231493488,8.837225382,0.007738327
15544,-0.018301788,7.201337531,0.853732435
15571,0.02072643,7.812562059,0.8119849
15581,0.019691902,7.649228969,0.830346055
15589,0.026127113,8.539595558,0.786112142
15643,-0.403719927,9.222248207,0.021660241
15687,-0.49825547,7.779479628,8.27E-07
15699,-0.02631588,7.867714719,0.774978857
15793,0.079070488,7.89510171,0.379650358
15840,-0.033795956,7.886216061,0.712197326
15900,0.062595329,7.475637922,0.542561292
15937,-0.101082242,7.256406001,0.267035194
15940,0.115181955,7.455288691,0.195936191
15942,0.017404554,8.405690819,0.826998766
15987,0.023501864,7.977209738,0.778855468
15989,-0.03420641,7.287293773,0.721356866
15996,-0.020998304,7.250949223,0.83781085
16052,-0.01581138,7.875130072,0.842104943
16055,0.082037955,7.804024344,0.327500447
16058,0.066211073,7.821407598,0.48915788
16060,0.029778561,7.906003868,0.699033652
16075,0.010150152,9.254073548,0.915325567
16098,-0.123143859,9.552760894,0.17694592
16117,-0.088532011,7.309659801,0.344429506
16120,-0.163467654,7.36872696,0.077297752
16136,-0.227745633,7.632411471,0.018352425
16185,0.008342032,7.345626499,0.930356273
16189,-0.083744011,7.445704358,0.487795553
16200,0.022700507,7.409107915,0.824416746
16243,0.127836778,7.146559172,0.185966319
16251,0.051872428,9.349179995,0.521417141
16276,-0.165563158,8.80032118,0.117810753
16288,-0.149130719,7.649681321,0.087495848
16294,0.019597146,7.979576352,0.841162178
16328,-0.306859659,8.600569161,0.006361305
16423,-0.027976964,8.581182424,0.73900258
16430,0.075092575,7.22371648,0.427946868
16448,-0.02106894,7.673912797,0.827453063
16491,-0.034421513,8.013948292,0.707772306
16577,-0.075891028,7.80723834,0.379562011
16600,-0.009110926,7.457345485,0.934714122
16638,-0.096508695,8.251239475,0.25504253
16643,-0.045251741,7.757867491,0.643782948
16727,0.016534256,7.801832162,0.832679208
16763,0.076219149,7.246634974,0.427404362
16822,-0.009573465,7.676864175,0.917124585
16831,0.205424016,8.672921908,0.008705716
16843,-0.053467545,7.837055674,0.530460556
16852,0.080778781,8.077501036,0.321244068
16874,-0.151160533,8.066333193,0.137470474
16905,-0.009704628,7.946632911,0.920792504
16912,-0.026242601,8.290639013,0.748329114
16918,-0.194591782,7.114651978,0.126257814
16920,-0.038483765,8.288803035,0.647808983
16929,-0.096586471,8.890568333,0.234631854
16942,-0.052846244,7.460929897,0.566962399
16943,-0.043842498,8.745892293,0.57905331
16947,-0.028440017,7.199499311,0.772330181
16949,0.19645035,7.589965172,0.054117066
16970,-0.006058189,7.165428919,0.951228393
16971,0.069436113,8.286001371,0.334333651
16973,-0.004558191,7.743434603,0.961397529
16991,0.017155405,8.371254049,0.821197705
17015,-0.013270824,8.174844162,0.885917311
17031,-0.109995239,8.498087984,0.233746939
17047,0.116867083,7.480355634,0.156114847
17049,0.022467205,7.429841186,0.775079679
17056,-0.070376991,7.857071285,0.385968814
17061,0.035659007,8.504874457,0.644598262
17064,0.066299927,9.451196519,0.412001589
17067,0.034727369,8.46151969,0.63401379
17078,-0.011179317,10.12508276,0.903335001
17096,-0.087221124,7.399862129,0.312276453
17136,0.011365604,7.345439019,0.922828774
17213,0.107662865,8.04786537,0.148712601
17217,-0.016924886,7.354171735,0.842336766
17230,0.055757761,7.606347552,0.530749178
17271,0.156019029,9.321452056,0.090872584
17280,-0.096650039,8.837362355,0.262765083
17327,0.292578994,7.309903767,0.006697971
17336,0.194474413,7.49757286,0.019805035
17356,-0.059984559,8.159020232,0.640484717
17363,-0.037262086,8.828292551,0.714801136
17365,-0.116138142,10.43710569,0.321355251
17374,0.097044722,7.851773181,0.231652205
17382,-0.043639009,7.546415261,0.663598471
17405,-0.017499593,8.88687365,0.827487589
17434,0.1501668,9.445348101,0.062884015
17465,0.075971472,7.941170454,0.339782836
17482,-0.046895711,7.712638692,0.545850479
17553,-0.117710233,9.216519803,0.19429625
17556,0.129068778,7.329099514,0.262835752
17593,-0.054738673,7.763096012,0.495530458
17595,-0.068419214,8.929927979,0.41354771
17608,0.123533318,7.680052218,0.18402123
17639,-0.085909863,11.64257625,0.319690288
17644,-0.030079833,7.589129057,0.713381829
17667,0.089515655,7.553876382,0.372491095
17684,0.171624397,8.292033302,0.059970883
17691,-0.12373561,7.124992364,0.32698804
17721,0.003733335,8.730263487,0.963727146
17728,-0.162403709,7.127194089,0.128567782
17741,-0.121426407,8.100439264,0.17874797
17744,-0.084758582,8.288368572,0.261630931
17749,0.077921611,7.739384136,0.351034569
17769,0.089023608,8.715364562,0.233636609
17774,0.017221138,7.601240874,0.846868447
17775,-0.113695678,7.922250004,0.320803661
17782,-0.047040627,7.511866238,0.572740008
17785,-0.02386392,7.569299391,0.834546163
17790,-0.124823251,7.358242256,0.281444441
17792,-0.184833494,7.593716219,0.133925885
17815,-0.007896943,8.8467128,0.9548053
17816,0.157775466,7.592388443,0.13009281
17852,-0.094254272,10.30474618,0.29804089
17857,-0.04530244,10.87832415,0.600025114
17859,0.036768409,7.522323887,0.707699922
17861,0.073582711,7.456024634,0.438481226
17868,-0.08398442,8.681411332,0.356433728
17877,0.038915343,7.603658069,0.661494429
17883,0.145124475,8.050382244,0.087452719
17894,-0.039305957,7.287886862,0.687856889
17919,-0.064511781,11.54150246,0.473577028
17943,-0.074670369,7.294858284,0.407284846
17962,0.001199923,9.078975107,0.988875531
17971,-0.102838284,7.218171474,0.307786184
18016,-0.18389332,8.454056203,0.024113658
18055,-0.425061802,7.211195191,0.003674097
18074,-0.152784633,8.431157466,0.131216119
18085,-0.018689437,8.547953012,0.802671026
18086,0.015127073,7.524976981,0.877446303
18123,-0.146242278,7.474909977,0.079225849
18144,-0.098672937,7.162213891,0.339809057
18221,-0.051537185,7.603737976,0.55604281
18222,-0.026539204,8.653333504,0.757732988
18233,-0.006013541,9.716986129,0.949036359
18256,0.045528595,7.335384934,0.625587657
18268,-0.314530263,8.550870943,0.003966843
18300,-0.087159197,8.24618422,0.242762399
18304,-0.097042078,7.69318652,0.27496588
18479,-0.079802941,8.23549209,0.300014508
18513,-0.131372302,7.815777329,0.09244754
18556,-0.023016818,7.304373567,0.834649684
18633,0.03064777,7.721198296,0.75893335
18646,-0.019973346,8.147837058,0.806232591
18648,-0.062874198,11.10319803,0.434844057
18650,-0.143452089,7.207749802,0.194274688
18664,0.052111467,7.397581112,0.631482967
18687,-0.098485273,8.48127177,0.400134336
18693,-0.088123537,7.22100493,0.443999122
18714,-0.081607146,8.689462753,0.29017644
18727,0.023946144,10.0503404,0.847670745
18729,0.021226042,8.713389309,0.815204011
18756,0.039196058,7.771650235,0.625466438
18761,-0.869839746,7.994858908,6.07E-08
18767,0.079067419,7.300268626,0.405795887
18798,-0.034681222,7.231727741,0.791355733
18837,-0.172300901,9.649500663,0.120699932
18852,-0.214629804,7.185064684,0.102687176
18861,-0.298026279,10.65177435,0.054418784
18898,-0.040721614,9.142740151,0.755000797
18918,0.058396648,7.412597276,0.564374212
18919,0.333690168,7.4066364,0.000664652
18934,-0.145383205,10.00553617,0.125708739
18951,-0.011185121,8.503847666,0.884129441
18965,-0.037296077,7.669081679,0.684888055
18970,-0.003369434,9.236031092,0.967869977
18980,0.049384726,7.437863516,0.538562282
18983,-0.201214191,8.06470665,0.013336276
18994,0.089821282,7.504939652,0.344908383
19012,-0.034051081,9.615266254,0.72549653
19105,-0.003484762,9.225124007,0.963715006
19113,0.07210312,7.220162019,0.489403709
19115,-0.131382519,7.509140696,0.250142043
19123,0.068902864,7.885396122,0.418269078
19144,0.147879647,8.403027478,0.051425397
19156,0.062269543,7.541940631,0.538925046
19169,0.053548358,11.37223195,0.503399102
19178,0.14081173,7.825499969,0.095415674
19272,0.052499444,9.306041326,0.489805433
19306,-0.050642805,7.894380887,0.511720537
19352,0.028242082,8.10753241,0.717956403
19403,0.06573206,8.519766998,0.403927833
19408,-0.039614482,7.767829762,0.651888597
19515,-0.124300416,13.89521576,0.119564559
19531,-0.27374996,7.347504439,0.049765854
19532,-0.003946173,7.633381138,0.969474983
19545,0.147909376,7.179447529,0.176949022
19549,0.003354172,7.419336927,0.969792873
19568,0.048134731,8.025498709,0.5901816
19591,-0.068802435,7.396604517,0.497888287
19612,0.040105415,7.223029837,0.663660542
19621,-0.126176699,7.289005331,0.182816897
19651,0.009114236,8.995346971,0.908442704
19654,-0.244263201,7.351500224,0.071486071
19679,-0.06825435,7.166186205,0.583183962
19717,-0.049468203,7.493535279,0.599142791
19728,-0.014811749,8.484412726,0.841243555
19733,0.033157912,7.631584721,0.731735247
19747,0.075075601,7.441246567,0.393054928
19781,0.062446747,7.229678708,0.547457827
19793,0.032006353,7.510251458,0.783274459
19811,-0.028850807,9.339941612,0.713689383
19815,-0.090411791,7.308961968,0.398560492
19827,0.030101442,7.615356885,0.752645131
19846,-0.09619016,7.547305562,0.266622856
19893,0.129946548,8.285771024,0.109061695
19918,0.125634138,7.564255561,0.13064148
19938,-0.019499456,8.513857657,0.845089481
19951,0.06455955,7.134542271,0.540401828
19969,-0.055273321,8.602465553,0.581259088
19983,0.030764247,7.295703475,0.78376755
19993,0.328139427,7.337781925,0.000553681
19996,0.221883792,7.142408809,0.024821212
20030,-0.00760869,8.33575215,0.916544223
20033,-0.01798769,9.070636174,0.825304253
20057,-0.061375651,7.967254488,0.461444258
20082,0.093427087,7.486587818,0.352916805
20089,0.044211539,7.869451847,0.624503456
20128,-0.193752345,7.20354749,0.060160925
20129,0.018570997,8.576064144,0.828666949
20145,-0.020828509,7.326788757,0.829535655
20214,0.047306284,8.340813135,0.506018326
20219,-0.028215821,7.553038818,0.756111882
20257,-0.200937706,9.745340947,0.06314748
20294,-0.098938058,8.26339372,0.258596451
20315,0.119959849,9.392062456,0.140627372
20351,0.030902579,7.48037936,0.710747494
20367,0.070747661,7.24258005,0.513041176
20396,0.05302315,7.442556065,0.571555179
20414,-0.167071263,7.124379414,0.106628823
20428,0.092395705,7.62870161,0.266789071
20436,0.036634552,7.710660124,0.67262747
20484,0.032815413,7.480592228,0.734413991
20501,0.039511319,7.290212247,0.686808572
20502,0.027021893,8.221134373,0.769326275
20503,-0.174065423,8.018572764,0.038799058
20537,0.222995836,7.910337107,0.012511294
20547,0.027117708,7.815714827,0.737254511
20573,0.012108299,7.32328624,0.893606825
20621,0.145393679,7.218064901,0.109445585
20652,0.12241912,7.407948547,0.135618625
20659,0.044973825,7.903654078,0.595177254
20677,-0.057624691,8.035228458,0.433271819
20680,0.026438805,7.368902142,0.753425839
20682,-0.066268674,9.489421355,0.402564093
20689,0.185547995,8.299225465,0.013102678
20721,0.045933787,8.506504135,0.615930616
20780,0.03134676,9.155696036,0.682650907
20807,-0.097346416,8.060133699,0.240130011
20810,0.009188804,8.196899778,0.918211007
20830,-0.11234968,7.89126491,0.22289218
20832,-0.075191886,7.662196403,0.381044326
20859,0.0350979,7.427999333,0.66465267
20860,-0.025579288,8.439316135,0.737100607
20881,0.120058529,8.590178158,0.171588055
20902,-0.018178355,8.904130787,0.848080095
20913,0.006366509,7.607946599,0.95828635
20929,-0.046788914,7.569596655,0.589898914
20946,0.04713987,7.316049633,0.610009618
20949,0.078715904,7.552503637,0.552563246
20959,0.012207414,10.78951473,0.891814669
20963,-0.061047642,7.213530252,0.626273853
20975,0.019055647,8.585318932,0.801131341
20986,0.03759035,8.892704844,0.646282578
20988,-0.087083125,8.635143222,0.28374277
21064,-0.234804107,7.453901355,0.018028016
21073,0.04335227,7.542025236,0.724789829
21220,-0.000613468,7.550223178,0.995694428
21246,-0.105920762,8.201781623,0.210130942
21264,-0.003591796,10.93493026,0.971388593
21265,0.004907144,8.949734793,0.951566566
21313,0.063735691,7.728037026,0.471545257
21319,-0.083907894,7.150331357,0.382112347
21341,-0.045675697,8.194101821,0.538818464
21362,0.344159382,9.036762579,0.000619418
21437,0.002332778,7.929085223,0.978918851
21454,-0.139253894,7.894617156,0.138714654
21591,-0.03067052,8.076432708,0.754736762
21603,-0.205225035,8.081471496,0.007419727
21606,-0.046661479,7.242137274,0.65263316
21608,-0.180514447,10.45652976,0.066546175
21609,0.004224958,7.729967108,0.963988079
21611,-0.114357092,7.680440526,0.188858336
21620,-0.13240138,7.341994828,0.15406923
21686,0.017900399,7.39738865,0.838837031
21689,0.178695352,7.719997764,0.030523913
21761,-0.118807972,7.909288832,0.198302737
21764,-0.071111262,9.235822664,0.372424396
21767,-0.063112256,7.961502548,0.470234384
21770,-0.080569615,9.017835011,0.329673458
21986,-0.021312627,7.182378769,0.824104218
22029,0.087636791,7.29721372,0.297218214
22086,0.062092319,7.747517976,0.452774716
22112,0.122217772,8.540838866,0.101107257
22119,0.044832754,7.249355592,0.673678086
22133,-0.102261318,9.41493041,0.36917281
22136,0.10711574,7.575340418,0.180018557
22143,0.003702985,7.844842537,0.96690521
22181,-0.039287192,7.220872675,0.679620649
22182,0.04567923,7.678229709,0.613076013
22187,0.010712256,7.280718788,0.906577381
22199,0.034962428,9.044270602,0.656138591
22211,-0.033106619,8.375478884,0.666051885
22326,0.107077384,7.823687528,0.211237892
22383,-0.017449052,7.947231041,0.858864378
22394,-0.079154037,7.280434811,0.417614833
22400,0.132532345,7.331229429,0.246873141
22477,0.333067649,9.932180567,0.003595896
22507,0.065223889,8.94956182,0.395203383
22515,0.003355998,7.898814089,0.969394397
22517,0.019320176,7.212113776,0.919452703
22530,-0.011785016,7.727130724,0.896308257
22554,0.058023458,7.83490076,0.456671032
22557,-0.062522922,7.292720816,0.481759419
22558,-0.00334542,9.751573889,0.971245347
22609,-0.074997772,7.990441316,0.464752221
22610,0.040008424,7.50550616,0.79526578
22614,-0.024491897,7.15860375,0.832279872
22619,0.024201886,7.739080799,0.836072342
22654,0.094753009,7.197173852,0.276650795
22713,0.014012258,7.474805403,0.87400635
22715,0.186922471,7.189596901,0.081330544
22755,-0.171700575,7.735128656,0.053633571
22785,0.073370368,8.068404398,0.400593343
22786,0.032073413,7.642738197,0.706990365
22827,0.180827862,7.749290326,0.044927578
22872,-0.05574291,7.247572462,0.656997844
22996,-0.057396646,7.566117306,0.566852773
23000,-0.082504964,8.801389993,0.288635982
23008,0.003992328,7.495934782,0.961934668
23038,-0.146043969,8.968307197,0.061634656
23045,-0.126072058,7.16341837,0.274547732
23051,0.048987828,7.662970983,0.563246631
23121,-0.110443256,7.32021202,0.225466149
23143,-0.095034621,8.253101277,0.308367931
23147,0.001352428,7.297813851,0.988982024
23154,0.050766945,7.933317827,0.575951955
23157,-0.06847383,8.743323096,0.406715495
23163,0.119559403,7.679960826,0.146022865
23175,0.006848106,9.796870038,0.937714829
23185,-0.025038452,8.410900417,0.75539479
23208,0.043216479,8.088618115,0.578497318
23227,0.132228435,7.326647912,0.160373526
23247,-0.044679164,7.926008989,0.633568148
23250,-0.038585368,7.599614766,0.654517064
23258,0.129415548,7.862435821,0.116214571
23261,0.131245078,7.148687372,0.20314991
23268,0.035646966,7.257510947,0.690710665
23274,-0.098980295,7.639419062,0.21512437
23296,0.052281418,7.566166682,0.553243549
23298,0.045083536,8.108704113,0.552151201
23303,-0.069194653,7.771642897,0.417783836
23408,-0.061116536,7.552217195,0.509703042
23438,0.120025046,7.43634743,0.123167362
23500,0.070402225,7.987904658,0.426921658
23502,0.041177341,8.038376836,0.608104009
23509,-0.119910916,8.920772002,0.1745052
23517,0.075862796,7.291017478,0.521441529
23536,-0.025775041,7.174127765,0.809645913
23548,-0.018551869,7.907606281,0.845176581
23577,0.045766069,7.547349041,0.700892799
23579,0.016839074,7.355293048,0.869773213
23580,-0.104633346,7.322370619,0.510683699
23581,-0.01339611,8.228382924,0.885067633
23585,0.124302704,7.799963298,0.166284602
23591,0.005962437,7.633741906,0.942205355
23598,-0.02251998,7.742637226,0.780362423
23611,0.039495473,8.320022407,0.642496457
23625,0.135578088,8.279282938,0.127992536
23653,-0.543926803,9.698507727,3.43E-06
23662,-0.072824731,8.64642449,0.386431209
23675,0.022196119,7.747655656,0.825920405
23678,0.011512159,7.541635903,0.893218264
23685,-0.031945184,8.652713357,0.667298405
23691,-0.038970087,7.758384456,0.634521166
23708,0.000959625,8.637198857,0.990887376
23710,-0.055023684,8.527816272,0.486581023
23815,0.196035295,7.487398057,0.026036708
23828,0.080438181,7.698406707,0.308781848
23846,-0.12622976,7.202416416,0.162810572
23896,0.062470952,7.257049293,0.534777005
23910,0.026815678,7.65767181,0.754677306
23912,0.141784868,7.529261906,0.108072637
23914,-0.090557766,9.345518431,0.238481201
23928,-0.125632598,8.384530625,0.155311722
23949,-0.06259734,7.710018464,0.535250143
23957,0.085281016,9.033001883,0.308615174
23961,0.055826388,7.47380247,0.592587646
23969,0.120492369,7.19626666,0.253269208
23973,-0.111409769,7.533482619,0.171554977
23992,-0.140180217,7.840320776,0.084141384
23997,-0.441772196,7.382741815,3.58E-06
24001,-0.055852982,7.205097582,0.563481192
24002,0.034782077,10.04801266,0.672088896
24019,0.204241489,7.540909436,0.021345401
24166,0.133771679,7.36172365,0.1139345
24181,0.068551272,8.99661629,0.396047382
24188,-0.047091389,7.398754266,0.609297566
24191,0.010273492,8.164536718,0.921934251
24201,-0.04175922,10.12054932,0.671455871
24207,-0.127998196,10.08727885,0.142299021
24291,-0.079063551,7.189562544,0.496717741
24292,0.088582239,7.405958389,0.43991015
24294,0.057196824,10.03883563,0.474229575
24296,-0.052422298,8.847625399,0.60344548
24297,0.061472226,8.105649833,0.494012171
24369,-0.067816751,8.457528993,0.410650424
24382,-0.107687528,7.388373403,0.263908655
24389,0.021980945,7.207538324,0.820999187
24475,-0.031660755,8.925318574,0.708038665
24549,-0.004477808,8.850867522,0.965373914
24556,0.11768424,10.00754766,0.154827214
24563,0.017026312,10.38031276,0.834158378
24571,-0.113332162,7.498527593,0.161071921
24583,-0.178200619,8.238672509,0.035343978
24670,-0.010548346,7.58625747,0.92403777
24672,-0.013439444,8.16966159,0.856813149
24699,-0.134087046,7.216988915,0.160710959
24734,0.09578467,7.305704066,0.280967158
24755,0.189009054,7.543627512,0.018456718
24760,0.071230507,7.377729118,0.397539349
24761,0.053279986,10.41726372,0.513343452
24773,0.106327767,10.52361632,0.251151877
24801,-0.093172041,11.82418168,0.267574466
24835,0.028472231,13.99197452,0.773249088
24869,-0.069930855,8.801790416,0.448021591
24900,-0.145525813,8.227816465,0.078136023
24902,0.022622813,8.405124129,0.829305631
24905,-0.155495104,7.482120607,0.15895056
24909,-0.365714177,10.05554711,0.001859304
24932,0.03849367,7.397206499,0.676694628
24938,0.132721436,7.264441069,0.196751181
24967,0.029278974,7.912779614,0.715347381
25075,-0.08796804,7.401027456,0.39575101
25105,-0.116213551,8.047730194,0.127242276
25181,-0.176172532,7.82575623,0.346460044
25190,-0.139617605,10.06424584,0.086413363
25211,-0.02058865,8.755039846,0.818934914
25228,0.059967768,8.229077871,0.548875145
25232,0.040573869,7.292938421,0.653297164
25247,-0.086287654,8.432073729,0.243223193
25248,0.166624777,10.24204194,0.04652645
25256,-0.06174815,7.550092413,0.520459626
25262,0.111549229,11.27736726,0.320269823
25264,0.036573573,10.64323221,0.673703221
25273,-0.042782321,7.075455793,0.763486229
25300,0.072964726,7.53091729,0.414130744
25313,0.104032177,10.56079958,0.204787783
25355,-0.010063548,10.93000294,0.912590508
25403,-0.093498456,9.123698194,0.25643551
25415,-0.086271246,10.07833641,0.301365941
25417,-0.025117094,7.210794157,0.790957547
25418,0.052268581,7.223297536,0.640921326
25419,0.065543321,7.208518531,0.505239318
25422,-0.469523374,9.730660684,0.036949895
25424,0.069220452,7.649570526,0.398940766
25440,-0.192637472,7.863712501,0.039802762
25444,0.035955911,8.206877866,0.687401095
25445,-0.202904317,9.231710482,0.069728412
25495,0.021527192,9.129089588,0.799586386
25502,0.00808634,7.861851742,0.922988282
25507,0.036225338,9.677193413,0.692008096
25549,0.021236998,8.240827629,0.797459383
25550,0.034776982,7.672411598,0.678594469
25562,0.032955565,7.544788325,0.732485533
25564,0.151485728,7.512188131,0.139588803
25598,-0.052933618,7.997903234,0.534779539
25601,0.017567318,7.207809334,0.84614176
25616,-0.066108395,7.836710565,0.4672512
25633,-0.03250689,8.793575647,0.745172198
25635,-0.15555122,8.227902091,0.056641699
25649,0.089543425,7.877232334,0.285324171
25658,-0.069711201,7.405288166,0.463620953
25697,0.081853572,7.559334772,0.444251457
25702,-0.117760889,8.507649632,0.13778107
25703,0.01968537,7.316298601,0.826075727
25708,0.049223714,8.389077802,0.505806025
25723,0.00586073,9.670406428,0.9437633
25752,0.081885165,7.921030961,0.353688097
25858,0.088518415,8.061917569,0.282821924
25872,-0.031289662,7.61332429,0.731483521
25903,0.092042752,7.356870221,0.26347074
25904,0.039329712,7.256092348,0.698720942
25909,0.013440758,7.973866407,0.874897736
25918,0.028929335,8.099189174,0.76039843
25997,-0.107504892,7.82310895,0.412031924
25998,-0.056262055,8.024660157,0.574693001
26004,-0.193333194,7.974543167,0.041182897
26014,-0.015258835,8.883858858,0.863642281
26018,-0.08661843,8.448547791,0.395720011
26020,0.062167337,7.729338745,0.534446943
26029,-0.119224941,9.974945369,0.293353886
26030,-0.105196174,7.744398214,0.372163865
26031,-0.094078584,11.43203369,0.285581512
26034,-0.006154291,7.177537066,0.959546413
26036,0.039095008,8.025899749,0.604672259
26037,-0.106834197,8.655311514,0.265811731
26038,-0.078398453,7.705928591,0.47037164
26041,-0.091488814,7.26475064,0.464939816
26060,-0.022352299,8.426394618,0.763903919
26078,-0.109964916,8.177921188,0.232180587
26313,0.001421499,7.375708085,0.989931694
