num,logFC,logCPM,PValue
11285,-0.190027121,7.578266499,0.053458275
11297,0.084830612,8.787486889,0.277478937
11300,-0.037037005,8.134154801,0.61596494
11324,0.069512976,9.455650434,0.388032185
11326,0.064688264,7.986839523,0.450564877
11328,-0.125524581,7.972495342,0.522205251
11373,-0.011796388,7.368589362,0.900400001
11388,0.115801911,7.886339845,0.193943245
11401,0.019808147,7.338930017,0.833126056
11419,-0.000849306,8.477399291,0.991795492
11420,0.07810532,8.186871858,0.423254926
11459,0.073340044,7.323815248,0.458559955
11511,0.175480444,8.297661011,0.028453936
11537,0.050176412,8.783922268,0.578300515
11557,0.067427126,7.850668414,0.40651601
11561,-0.035914204,7.220985791,0.683925012
11566,0.064669543,7.531100339,0.510169765
11586,0.018862423,9.762033295,0.833257941
11612,0.171414602,7.769548195,0.114280439
11648,0.018150455,8.895646014,0.840205483
11676,0.049249428,8.178190646,0.50228379
11690,0.00909704,7.978213043,0.914750177
11691,0.188556375,7.915784567,0.085021962
11755,0.016363457,7.62071699,0.881083561
11783,0.00528553,8.174236776,0.947940077
11793,0.122488639,8.640846195,0.167829809
11806,0.078457707,8.007707738,0.35445759
11856,-0.044948329,9.281121112,0.595154317
11862,0.103627154,7.327460561,0.237442931
11871,0.003357211,7.514845615,0.972017672
11965,-0.076535835,7.618274482,0.340677038
11970,0.265274602,7.155495711,0.014775774
11973,-0.074968227,7.388335453,0.368707566
12018,-8.51E-06,7.945294222,1
12056,-0.047969046,7.165930561,0.657257814
12124,0.095866372,8.154997965,0.205503559
12194,-0.035212297,7.213184416,0.71009466
12195,-0.082953201,8.336643612,0.298609248
12202,-0.047339775,8.241084294,0.533310573
12203,-0.166702294,9.491571681,0.106774419
12235,0.040172732,8.41244103,0.599816625
12259,0.109802469,9.250282824,0.171816126
12351,0.036822015,7.785533407,0.709650058
12372,0.034666459,7.817903207,0.735644608
12428,0.216190618,7.703634853,0.014672865
12444,0.081236494,7.902433127,0.322997083
12463,0.053839711,7.334084889,0.535503839
12499,0.234586786,8.793019726,0.23695962
12553,-0.110275985,7.42642314,0.260041107
12568,-0.036518752,8.126629333,0.696443574
12580,-0.045803479,7.620468504,0.575919334
12583,-0.071601148,7.422357633,0.484540339
12586,-0.052132386,7.629009382,0.532542977
12588,-0.000762265,9.144003628,0.993181012
12600,-0.029346569,7.318503389,0.795158035
12616,0.01119715,7.902300079,0.893580638
12619,-0.134531856,7.375881148,0.190933204
12623,-0.06411443,8.728954077,0.403038563
12631,-0.165801883,7.14489935,0.185525325
12687,-0.013441253,9.279105882,0.900436184
12799,0.047177054,7.603981962,0.562052554
12837,0.034706056,7.671591417,0.673181868
12894,0.133447023,7.787862468,0.085681509
12896,0.082353671,8.418251333,0.284674909
12897,0.103761816,8.201071909,0.263341652
12907,0.023307974,9.505923882,0.783458296
12935,0.124169603,8.690925426,0.131211425
12968,0.204661331,8.272173398,0.039573236
13066,0.07934353,8.006515093,0.327515605
13072,0.334107119,10.10335008,0.005500089
13080,-0.054174935,7.765935021,0.53393017
13085,0.010164695,8.03421863,0.910042426
13117,-0.025630776,8.008680187,0.743655512
13131,0.010797324,7.63922881,0.908755297
13134,-0.028413928,7.979051513,0.720673489
13205,-0.017348541,7.31543747,0.865240663
13239,0.089935304,7.388783219,0.338887422
13330,0.023486194,7.840676868,0.803755743
13333,0.024648747,10.18015937,0.760025527
13335,0.063567898,8.556129812,0.442107863
13349,0.091557684,8.573216923,0.210117036
13431,0.039955838,7.787911889,0.678016468
13455,0.087070835,7.527895909,0.299001808
13538,0.090328555,7.818751015,0.253877637
13557,-0.044101772,8.605844943,0.567826682
13612,0.059859213,8.628483096,0.448409636
13614,0.062047194,8.214081962,0.50682343
13628,0.018454523,7.305977871,0.845125778
13629,0.070110617,7.7429177,0.410578998
13651,0.047589486,8.494652772,0.571806345
13653,0.139911722,9.165661051,0.130600431
13718,-0.042624514,9.254959082,0.67748742
13722,0.069271055,9.729020746,0.391881113
13734,0.032034813,7.983591773,0.717430736
13735,0.194302005,7.788189056,0.016665643
13764,0.082823735,7.261776754,0.376959816
13780,-0.145867904,8.516147402,0.143572299
13868,-0.173951835,7.439721318,0.11140342
13910,0.078870461,7.403172041,0.4342875
13914,0.077502829,7.662357682,0.440932443
13932,-0.089997371,9.496864789,0.287444643
13963,-0.041921069,8.864402858,0.586354011
13973,-0.131824163,7.934005896,0.208002213
13997,-0.007905244,7.254513735,0.929626884
14029,0.07721689,7.592989423,0.379847691
14036,0.121993345,9.411001809,0.322953959
14037,0.041261792,7.632028987,0.642046321
14056,0.070531391,7.410921318,0.421387926
14106,0.111543611,7.684182979,0.196246068
14199,0.095236872,8.621266466,0.250636818
14218,-0.040579579,8.31021238,0.585547426
14221,0.014786161,7.310839941,0.868535172
14222,-0.044107838,7.967981979,0.604704489
14228,0.160008084,7.630082693,0.072538728
14272,0.150730427,7.900180446,0.102977424
14275,0.083571389,7.180379685,0.4356619
14365,-0.556477213,7.496142228,6.53E-05
14389,0.021902578,8.116784929,0.820027968
14395,-0.178026885,7.928253214,0.074790959
14405,-0.018107224,7.369255501,0.846357949
14447,-0.115683309,8.563733058,0.170777185
14469,-0.047531849,8.309476301,0.617894559
14470,0.140952983,7.44396316,0.14911777
14535,0.07607223,8.18929189,0.412504508
14543,0.251432226,11.32186306,0.019412851
14608,-0.090186322,7.316917916,0.40195865
14753,0.581001487,7.072794262,1.67E-06
14793,-0.017971764,7.55197825,0.843227783
14825,-0.092488743,9.241902812,0.285848061
14873,-0.079327744,8.197267684,0.31272896
14964,-0.081121789,7.303113648,0.496515624
15011,-0.014826209,7.505093467,0.859464106
15083,-0.026473391,8.269142986,0.810400053
15107,0.105112451,7.345947368,0.203883247
15122,-0.115437816,7.605326148,0.163075451
15126,0.006904939,7.700071369,0.937351258
15182,0.127880006,7.365144645,0.130374353
15192,-0.109625571,7.477026987,0.173446038
15252,-0.016155136,9.139829999,0.837500469
15259,0.068203572,8.790015285,0.379948546
15292,0.000966454,7.614128004,0.992411668
15479,-0.075711515,7.527497819,0.358403102
15509,-0.013046021,8.308733787,0.877045524
15513,-0.095422742,8.102991864,0.331953541
15527,-0.099438218,8.837225382,0.252312449
15544,0.079309113,7.201337531,0.415418267
15571,0.051827249,7.812562059,0.55107299
15581,-0.016749382,7.649228969,0.856243832
15589,0.070214498,8.539595558,0.465750768
15643,0.199463052,9.222248207,0.256222886
15687,0.515152483,7.779479628,3.45E-07
15699,0.038339393,7.867714719,0.675743179
15793,-0.052558071,7.89510171,0.559897863
15840,0.040353985,7.886216061,0.658364589
15900,0.020610187,7.475637922,0.842317152
15937,0.086052047,7.256406001,0.344816199
15940,-0.068445461,7.455288691,0.442724135
15942,-0.074882225,8.405690819,0.344486785
15987,0.00540603,7.977209738,0.949634693
15989,-0.124056674,7.287293773,0.194565571
15996,-0.004289565,7.250949223,0.968389903
16052,0.076011083,7.875130072,0.333750886
16055,-0.075409175,7.804024344,0.368530675
16058,0.009536072,7.821407598,0.921899147
16060,0.049299388,7.906003868,0.520557669
16075,0.005473845,9.254073548,0.954596044
16098,0.100079564,9.552760894,0.272630874
16117,0.081566601,7.309659801,0.383569534
16120,0.055322069,7.36872696,0.551414658
16136,0.322101189,7.632411471,0.00083694
16185,-0.016179739,7.345626499,0.864009196
16189,0.04968192,7.445704358,0.681642936
16200,-0.028521672,7.409107915,0.781002242
16243,-0.115425142,7.146559172,0.232523017
16251,-0.099920506,9.349179995,0.216813387
16276,-0.019346152,8.80032118,0.85570086
16288,0.075389893,7.649681321,0.388315871
16294,0.054165399,7.979576352,0.57979241
16328,0.122172511,8.600569161,0.277601487
16423,0.086707303,8.581182424,0.299363395
16430,-0.055375489,7.22371648,0.559737474
16448,0.004155965,7.673912797,0.966790941
16491,0.034813616,8.013948292,0.704111647
16577,0.121575525,7.80723834,0.158114659
16600,0.112424189,7.457345485,0.293115302
16638,0.038546597,8.251239475,0.649874312
16643,0.083891078,7.757867491,0.389473779
16727,-0.040407733,7.801832162,0.602667328
16763,-0.028609434,7.246634974,0.767101019
16822,0.026287531,7.676864175,0.775474401
16831,-0.158233084,8.672921908,0.043231152
16843,0.105459196,7.837055674,0.214108981
16852,0.019483334,8.077501036,0.811940513
16874,0.092405384,8.066333193,0.36431996
16905,0.02350887,7.946632911,0.80669527
16912,0.040252532,8.290639013,0.622921769
16918,-0.094977271,7.114651978,0.457648072
16920,0.082299443,8.288803035,0.326774935
16929,0.086157521,8.890568333,0.288842521
16942,-0.03142243,7.460929897,0.734171153
16943,0.030402607,8.745892293,0.700660654
16947,0.08256603,7.199499311,0.396180245
16949,-0.095199819,7.589965172,0.350817214
16970,0.114390922,7.165428919,0.231286176
16971,-0.087547368,8.286001371,0.223219674
16973,-0.003599578,7.743434603,0.969382078
16991,-0.059357149,8.371254049,0.430653971
17015,0.023597433,8.174844162,0.796544871
17031,-0.013991475,8.498087984,0.880450385
17047,-0.001845941,7.480355634,0.98399062
17049,-0.041010686,7.429841186,0.600021853
17056,0.0748911,7.857071285,0.356308889
17061,0.003768924,8.504874457,0.962060702
17064,-0.065671646,9.451196519,0.416463263
17067,0.02924853,8.46151969,0.68863913
17078,0.052332106,10.12508276,0.568134176
17096,-0.068853662,7.399862129,0.426614803
17136,-0.132667985,7.345439019,0.243896469
17213,-0.103168324,8.04786537,0.166210755
17217,-0.027376391,7.354171735,0.747916363
17230,-0.048435606,7.606347552,0.586572661
17271,-0.112146423,9.321452056,0.224200698
17280,0.128969118,8.837362355,0.134877855
17327,-0.128326819,7.309903767,0.233786866
17336,-0.164878958,7.49757286,0.0479497
17356,0.032445401,8.159020232,0.800666471
17363,-0.062864972,8.828292551,0.537791155
17365,0.013194061,10.43710569,0.910465131
17374,0.001144043,7.851773181,0.990279273
17382,-0.098208938,7.546415261,0.328453041
17405,-0.062886728,8.88687365,0.43154755
17434,-0.137830357,9.445348101,0.08768004
17465,0.038537473,7.941170454,0.628576769
17482,0.01172609,7.712638692,0.881244264
17553,0.236702831,9.216519803,0.00900586
17556,-0.072675999,7.329099514,0.529180885
17593,0.111313334,7.763096012,0.164349777
17595,0.077165702,8.929927979,0.356090455
17608,-0.068867108,7.680052218,0.459398709
17639,0.119515701,11.64257625,0.166238996
17644,0.007825001,7.589129057,0.925250972
17667,-0.103161758,7.553876382,0.303512304
17684,-0.143144861,8.292033302,0.116381024
17691,0.071063349,7.124992364,0.57456489
17721,0.06613417,8.730263487,0.414015351
17728,-0.029461598,7.127194089,0.784892396
17741,0.090517307,8.100439264,0.316724388
17744,0.174730855,8.288368572,0.020471336
17749,-0.066478831,7.739384136,0.426198647
17769,-0.009472721,8.715364562,0.899858516
17774,-0.117019564,7.601240874,0.187128335
17775,0.041481405,7.922250004,0.718092478
17782,-0.077454474,7.511866238,0.353495669
17785,-0.147253434,7.569299391,0.196512813
17790,0.123115636,7.358242256,0.288473619
17792,0.013129941,7.593716219,0.916580385
17815,-0.235739822,8.8467128,0.089868021
17816,-0.120798634,7.592388443,0.24588756
17852,-0.024016733,10.30474618,0.791111527
17857,0.137053937,10.87832415,0.112483412
17859,-0.017083516,7.522323887,0.862018627
17861,-0.091260994,7.456024634,0.335275788
17868,0.05683655,8.681411332,0.53304129
17877,0.03139006,7.603658069,0.724607365
17883,-0.117239473,8.050382244,0.167433355
17894,0.039438296,7.287886862,0.687103787
17919,0.044691351,11.54150246,0.619606713
17943,0.105685682,7.294858284,0.239510811
17962,0.088697791,9.078975107,0.276639735
17971,0.042338064,7.218171474,0.676095552
18016,0.085466566,8.454056203,0.295029277
18055,0.375090475,7.211195191,0.010374907
18074,0.163682305,8.431157466,0.105659037
18085,0.04967844,8.547953012,0.503998028
18086,0.029507663,7.524976981,0.762844228
18123,0.171632002,7.474909977,0.039279486
18144,0.098167836,7.162213891,0.341854691
18221,-0.004879446,7.603737976,0.957132851
18222,0.009248648,8.653333504,0.9147452
18233,-0.019694745,9.716986129,0.832819166
18256,0.028326089,7.335384934,0.76197886
18268,0.077826682,8.550870943,0.476558298
18300,0.085387863,8.24618422,0.252426734
18304,-0.014087605,7.69318652,0.875761036
18479,0.168395625,8.23549209,0.028382941
18513,0.020607614,7.815777329,0.79368036
18556,-0.031987659,7.304373567,0.7726494
18633,-0.038768162,7.721198296,0.696677519
18646,-0.052378761,8.147837058,0.5196024
18648,0.077373173,11.10319803,0.336478964
18650,0.079546343,7.207749802,0.472945046
18664,-0.068417581,7.397581112,0.527398826
18687,-0.089400474,8.48127177,0.445718682
18693,-0.141476573,7.22100493,0.220275801
18714,0.102339719,8.689462753,0.184482651
18727,-0.133293168,10.0503404,0.284135455
18729,-0.035543784,8.713389309,0.694484785
18756,-0.106455484,7.771650235,0.183327096
18761,0.42736937,7.994858908,0.007558867
18767,-0.110705496,7.300268626,0.243270919
18798,-0.016094559,7.231727741,0.90356727
18837,0.112228627,9.649500663,0.312196539
18852,0.13378151,7.185064684,0.30987649
18861,0.153439901,10.65177435,0.321793523
18898,-0.099290222,9.142740151,0.446784355
18918,-0.145005257,7.412597276,0.151012597
18919,-0.265274582,7.4066364,0.006758426
18934,0.111111965,10.00553617,0.241958071
18951,0.045630435,8.503847666,0.548047732
18965,0.051698566,7.669081679,0.57207705
18970,0.013552832,9.236031092,0.869225862
18980,-0.019317238,7.437863516,0.810785174
18983,0.047108221,8.06470665,0.563925938
18994,-0.091772993,7.504939652,0.333911466
19012,0.025531288,9.615266254,0.792249971
19105,0.004541142,9.225124007,0.95241032
19113,-0.095794156,7.220162019,0.357337291
19115,-0.103914683,7.509140696,0.364515807
19123,-0.080611116,7.885396122,0.343020057
19144,-0.04766217,8.403027478,0.530336642
19156,-0.033122969,7.541940631,0.743841026
19169,0.025830573,11.37223195,0.746914914
19178,-0.035879439,7.825499969,0.671533693
19272,-0.030556119,9.306041326,0.687867247
19306,0.153109703,7.894380887,0.046663751
19352,0.041252824,8.10753241,0.596944279
19403,-0.008262319,8.519766998,0.917364961
19408,0.084830621,7.767829762,0.331406943
19515,0.12081759,13.89521576,0.130277743
19531,0.033775968,7.347504439,0.809968356
19532,-0.014154541,7.633381138,0.885451039
19545,-0.146919,7.179447529,0.179930676
19549,0.005967709,7.419336927,0.946568177
19568,-0.110635687,8.025498709,0.2153407
19591,0.063918987,7.396604517,0.528058446
19612,0.033520449,7.223029837,0.716405284
19621,0.094844521,7.289005331,0.31679886
19651,-0.039121979,8.995346971,0.62062713
19654,0.093940211,7.351500224,0.489246373
19679,0.140113093,7.166186205,0.257965322
19717,0.064592249,7.493535279,0.490847216
19728,-0.017944484,8.484412726,0.80806668
19733,0.018314737,7.631584721,0.850459321
19747,-0.040025081,7.441246567,0.649723154
19781,-0.018226754,7.229678708,0.862119759
19793,0.023805408,7.510251458,0.838538076
19811,0.004376078,9.339941612,0.956167964
19815,-0.015814558,7.308961968,0.884175277
19827,0.054634445,7.615356885,0.566735448
19846,-0.025944266,7.547305562,0.765887326
19893,-0.05422036,8.285771024,0.504069327
19918,-0.069007871,7.564255561,0.406488898
19938,-0.095571709,8.513857657,0.335485536
19951,0.071082579,7.134542271,0.500053964
19969,0.076524483,8.602465553,0.444273664
19983,0.129383162,7.295703475,0.246323115
19993,-0.242260333,7.337781925,0.010659992
19996,-0.106134027,7.142408809,0.282632436
20030,-0.058205149,8.33575215,0.417025627
20033,-0.013032406,9.070636174,0.872980428
20057,0.032409241,7.967254488,0.698089166
20082,-0.130686239,7.486587818,0.194128702
20089,-0.14632927,7.869451847,0.1053398
20128,0.147742752,7.20354749,0.151827232
20129,-0.030576111,8.576064144,0.721666817
20145,0.081365821,7.326788757,0.394868663
20214,-0.098130947,8.340813135,0.167020943
20219,0.09772002,7.553038818,0.276867785
20257,0.172704611,9.745340947,0.110256548
20294,0.142151332,8.26339372,0.104026817
20315,-0.085319528,9.392062456,0.294694057
20351,-0.002026117,7.48037936,0.982563079
20367,0.027286534,7.24258005,0.801858881
20396,-0.101402695,7.442556065,0.279179672
20414,0.228064078,7.124379414,0.027329728
20428,0.021242282,7.62870161,0.799617333
20436,-0.002349879,7.710660124,0.97990625
20484,0.009103723,7.480592228,0.926488627
20501,-0.003631062,7.290212247,0.972216428
20502,0.096018738,8.221134373,0.296753055
20503,-0.002182927,8.018572764,0.980947756
20537,-0.065281519,7.910337107,0.46461804
20547,-0.117944365,7.815714827,0.142558016
20573,0.022064977,7.32328624,0.806439434
20621,-0.096001176,7.218064901,0.290612245
20652,-0.085273311,7.407948547,0.298413955
20659,-0.099343377,7.903654078,0.238913914
20677,0.053829426,8.035228458,0.464265656
20680,-0.05499649,7.368902142,0.511436129
20682,0.034866594,9.489421355,0.65984283
20689,-0.155618735,8.299225465,0.03730851
20721,0.005478936,8.506504135,0.953101079
20780,-0.009059388,9.155696036,0.906382617
20807,0.143206454,8.060133699,0.083752821
20810,0.015376237,8.196899778,0.863528817
20830,0.036660114,7.89126491,0.692073813
20832,0.021495851,7.662196403,0.803831
20859,-0.149124273,7.427999333,0.064708626
20860,0.001743157,8.439316135,0.982863163
20881,-0.122493963,8.590178158,0.162808785
20902,-0.058175257,8.904130787,0.539386705
20913,-0.087964645,7.607946599,0.452125949
20929,0.09962447,7.569596655,0.250765657
20946,-0.051961915,7.316049633,0.573223833
20949,-0.212141867,7.552503637,0.108740449
20959,-0.026932695,10.78951473,0.764144425
20963,-0.0832243,7.213530252,0.506965538
20975,0.032272166,8.585318932,0.66963223
20986,0.035783731,8.892704844,0.662420751
20988,0.129562856,8.635143222,0.11026921
21064,0.073212468,7.453901355,0.462369659
21073,-0.037257303,7.542025236,0.762924533
21220,-0.108631876,7.550223178,0.236413379
21246,-0.212609669,8.201781623,0.012154858
21264,-0.072563527,10.93493026,0.46800326
21265,-0.071729225,8.949734793,0.369001567
21313,-0.086774692,7.728037026,0.3275743
21319,0.075921014,7.150331357,0.428652607
21341,-0.025181291,8.194101821,0.735461203
21362,-0.210258667,9.036762579,0.03632327
21437,-0.04598537,7.929085223,0.579562492
21454,0.13050512,7.894617156,0.164993736
21591,-0.000394533,8.076432708,0.997891366
21603,0.172329812,8.081471496,0.024604283
21606,0.041048782,7.242137274,0.693087513
21608,0.051503081,10.45652976,0.600762784
21609,-0.071365586,7.729967108,0.42024802
21611,0.117950804,7.680440526,0.175152841
21620,-0.026525535,7.341994828,0.777344972
21686,0.047360884,7.39738865,0.58768838
21689,-0.037709088,7.719997764,0.648475109
21761,0.133124928,7.909288832,0.149001414
21764,0.053528501,9.235822664,0.502177717
21767,0.141093087,7.961502548,0.106311053
21770,0.056615566,9.017835011,0.493652355
21986,0.082374984,7.182378769,0.383455395
22029,-0.04103082,7.29721372,0.626342793
22086,0.000577572,7.747517976,0.996145873
22112,-0.100213091,8.540838866,0.178811352
22119,-0.042898055,7.249355592,0.686268272
22133,0.044697427,9.41493041,0.69498735
22136,-0.106626919,7.575340418,0.181924899
22143,0.054528811,7.844842537,0.533476784
22181,-0.024042255,7.220872675,0.801437533
22182,0.05328189,7.678229709,0.554161084
22187,-0.03863884,7.280718788,0.667702236
22199,-0.015679114,9.044270602,0.842042515
22211,0.008841795,8.375478884,0.909071031
22326,-0.045299523,7.823687528,0.597333286
22383,0.060808,7.947231041,0.531188611
22394,0.059080829,7.280434811,0.545555125
22400,-0.066021419,7.331229429,0.564812756
22477,-0.175856596,9.932180567,0.123892754
22507,-0.068996986,8.94956182,0.368478706
22515,0.11302912,7.898814089,0.184905195
22517,-0.241424351,7.212113776,0.199018644
22530,0.09539741,7.727130724,0.281367423
22554,-0.049342553,7.83490076,0.526664731
22557,0.019198761,7.292720816,0.830727137
22558,-0.073161586,9.751573889,0.428718673
22609,-0.017368879,7.990441316,0.866631876
22610,-0.254630805,7.50550616,0.096692437
22614,-0.072497044,7.15860375,0.530268483
22619,-0.256580984,7.739080799,0.026972767
22654,-0.022472617,7.197173852,0.797747979
22713,-0.048545062,7.474805403,0.579041822
22715,-0.161106941,7.189596901,0.133035406
22755,0.067171692,7.735128656,0.451408586
22785,-0.10147617,8.068404398,0.245247127
22786,-0.01215458,7.642738197,0.887852127
22827,0.021911943,7.749290326,0.808754336
22872,0.020377534,7.247572462,0.871753671
22996,-0.015133816,7.566117306,0.881480868
23000,0.069897409,8.801389993,0.368894747
23008,0.018691527,7.495934782,0.814092842
23038,0.196067317,8.968307197,0.012056126
23045,0.042818573,7.16341837,0.712034393
23051,-0.043963477,7.662970983,0.604327502
23121,0.129266397,7.32021202,0.155336535
23143,0.082831995,8.253101277,0.37469817
23147,0.068544134,7.297813851,0.433814801
23154,-0.012185728,7.933317827,0.894316054
23157,0.015289309,8.743323096,0.853723291
23163,-0.158173223,7.679960826,0.054522114
23175,0.059077356,9.796870038,0.499413628
23185,0.024614389,8.410900417,0.75881268
23208,0.064083365,8.088618115,0.409657771
23227,0.002308624,7.326647912,0.98223529
23247,0.033004836,7.926008989,0.724865523
23250,0.061943818,7.599614766,0.47262953
23258,-0.067158083,7.862435821,0.414718185
23261,-0.137575235,7.148687372,0.182405546
23268,-0.008997763,7.257510947,0.921677897
23274,0.105108643,7.639419062,0.18811815
23296,-0.068918977,7.566166682,0.433442007
23298,0.038934167,8.108704113,0.607554412
23303,-0.018257083,7.771642897,0.832165425
23408,0.091019861,7.552217195,0.324462894
23438,-0.114732709,7.43634743,0.14032416
23500,-0.037256695,7.987904658,0.674965647
23502,-0.000562757,8.038376836,0.995874665
23509,0.073795328,8.920772002,0.403639088
23517,-0.164712951,7.291017478,0.162689126
23536,0.068826627,7.174127765,0.51793512
23548,-0.121282145,7.907606281,0.200318058
23577,-0.278289795,7.547349041,0.019025536
23579,-0.144124011,7.355293048,0.153617228
23580,-0.008094918,7.322370619,0.960544415
23581,-0.057770748,8.228382924,0.531325381
23585,-0.08749358,7.799963298,0.329952366
23591,0.011590855,7.633741906,0.884947131
23598,-0.062640282,7.742637226,0.436019591
23611,0.023800338,8.320022407,0.780251545
23625,0.010983205,8.279282938,0.902663861
23653,0.681280365,9.698507727,6.33E-09
23662,0.066883565,8.64642449,0.426417573
23675,0.017563522,7.747655656,0.862416423
23678,0.085284937,7.541635903,0.30726353
23685,0.022214824,8.652713357,0.765443998
23691,-0.006319665,7.758384456,0.940147492
23708,-0.024268681,8.637198857,0.75498294
23710,0.096702051,8.527816272,0.220537955
23815,-0.12822317,7.487398057,0.145071071
23828,0.00018274,7.698406707,0.999918021
23846,0.112465868,7.202416416,0.213467831
23896,-0.020221677,7.257049293,0.841989009
23910,-0.050399714,7.65767181,0.555046879
23912,-0.165480561,7.529261906,0.060779015
23914,0.021265172,9.345518431,0.782420194
23928,0.030888944,8.384530625,0.727569015
23949,-0.086006734,7.710018464,0.395373521
23957,-0.11482849,9.033001883,0.170473115
23961,0.032389672,7.47380247,0.756918893
23969,-0.070519004,7.19626666,0.504425948
23973,0.068768196,7.533482619,0.399315023
23992,0.086455313,7.840320776,0.287313523
23997,0.448193598,7.382741815,2.57E-06
24001,0.047969407,7.205097582,0.619558005
24002,0.081224851,10.04801266,0.322666869
24019,-0.126555321,7.540909436,0.153465276
24166,-0.116557874,7.36172365,0.168235814
24181,-0.026609771,8.99661629,0.742218878
24188,-0.049795736,7.398754266,0.588750822
24191,0.128458723,8.164536718,0.218316755
24201,0.124778226,10.12054932,0.204528793
24207,0.132516063,10.08727885,0.128704362
24291,0.028262634,7.189562544,0.809431998
24292,-0.170648656,7.405958389,0.135939209
24294,-0.071075987,10.03883563,0.37380377
24296,0.015542757,8.847625399,0.878191887
24297,-0.07382611,8.105649833,0.411369145
24369,-0.015633656,8.457528993,0.850634764
24382,0.030726424,7.388373403,0.751705039
24389,-0.089069738,7.207538324,0.353793412
24475,-0.015144132,8.925318574,0.858209544
24549,-0.089181541,8.850867522,0.383684189
24556,-0.123061344,10.00754766,0.136774818
24563,0.019870284,10.38031276,0.80703595
24571,0.002752581,7.498527593,0.975024863
24583,0.115545347,8.238672509,0.17281739
24670,-0.133352263,7.58625747,0.226023793
24672,0.006511805,8.16966159,0.931203611
24699,0.104092702,7.216988915,0.276221449
24734,-0.198223635,7.305704066,0.025763709
24755,-0.1521374,7.543627512,0.057732716
24760,-0.149053633,7.377729118,0.076577281
24761,0.021288707,10.41726372,0.794036264
24773,0.030209768,10.52361632,0.744463726
24801,0.050983776,11.82418168,0.544083243
24835,-0.057875128,13.99197452,0.558088023
24869,0.094144814,8.801790416,0.306468594
24900,0.173284984,8.227816465,0.035803654
24902,0.009413572,8.405124129,0.928914908
24905,0.153592467,7.482120607,0.164331208
24909,0.277899219,10.05554711,0.018001365
24932,0.026398452,7.397206499,0.775749424
24938,-0.340869121,7.264441069,0.000925196
24967,-0.104513407,7.912779614,0.192555586
25075,0.060662142,7.401027456,0.558087973
25105,0.02945662,8.047730194,0.70045837
25181,-0.166959047,7.82575623,0.37291499
25190,0.1045315,10.06424584,0.199248906
25211,-0.017773038,8.755039846,0.843220588
25228,-0.023406464,8.229077871,0.815814531
25232,0.012954568,7.292938421,0.887322211
25247,0.02102653,8.432073729,0.777184348
25248,-0.025028255,10.24204194,0.765016125
25256,-0.027449226,7.550092413,0.775899643
25262,-0.002124409,11.27736726,0.984999789
25264,-0.060895787,10.64323221,0.482994246
25273,0.033424455,7.075455793,0.813917237
25300,-0.02405505,7.53091729,0.788757361
25313,-0.021195348,10.56079958,0.796276909
25355,0.018766721,10.93000294,0.837487589
25403,0.011176894,9.123698194,0.892621481
25415,0.144195658,10.07833641,0.084027821
25417,-0.092256747,7.210794157,0.327561773
25418,0.009673363,7.223297536,0.932777973
25419,-0.053596501,7.208518531,0.585278145
25422,0.19641145,9.730660684,0.382087548
25424,-0.086447773,7.649570526,0.291363655
25440,0.237248047,7.863712501,0.011265634
25444,0.009104274,8.206877866,0.919765988
25445,0.287645815,9.231710482,0.01012427
25495,-0.01268145,9.129089588,0.88154873
25502,0.036640985,7.861851742,0.656817682
25507,-0.003688815,9.677193413,0.968200213
25549,0.048238771,8.240827629,0.559370229
25550,-0.05289446,7.672411598,0.528746966
25562,-0.026335142,7.544788325,0.784204369
25564,0.119365852,7.512188131,0.243411146
25598,0.051413801,7.997903234,0.545871345
25601,-0.070131958,7.207809334,0.434501647
25616,0.119925365,7.836710565,0.185662393
25633,0.136959563,8.793575647,0.169212261
25635,0.148551665,8.227902091,0.068604619
25649,0.026049889,7.877232334,0.756839728
25658,0.054615607,7.405288166,0.566361551
25697,-0.037556992,7.559334772,0.726631165
25702,0.149934786,8.507649632,0.058556782
25703,-0.007316815,7.316298601,0.9364871
25708,-0.066091182,8.389077802,0.371379408
25723,0.073152982,9.670406428,0.374600568
25752,-0.061931279,7.921030961,0.483399576
25858,0.005198784,8.061917569,0.950935637
25872,0.140534721,7.61332429,0.119972082
25903,0.008249672,7.356870221,0.921976642
25904,0.023435253,7.256092348,0.81790523
25909,-0.010311289,7.973866407,0.903571455
25918,0.044898605,8.099189174,0.635724346
25997,-0.05128067,7.82310895,0.696401354
25998,0.003122835,8.024660157,0.976249114
26004,0.035125247,7.974543167,0.71197042
26014,-0.024060786,8.883858858,0.786075571
26018,-0.048952849,8.448547791,0.631991272
26020,-0.038051617,7.729338745,0.70359775
26029,0.033223146,9.974945369,0.769897044
26030,-0.097056111,7.744398214,0.411319475
26031,0.080772882,11.43203369,0.359254924
26034,-0.110935083,7.177537066,0.352646347
26036,-0.10644088,8.025899749,0.158182959
26037,0.020194919,8.655311514,0.834217107
26038,-0.05748563,7.705928591,0.597722082
26041,-0.029145657,7.26475064,0.817230112
26060,-0.034471276,8.426394618,0.643185961
26078,0.073116364,8.177921188,0.426958175
26313,0.102603406,7.375708085,0.312965347
26372,0.238584056,7.948450155,0.009153692
26374,-0.039521435,7.234408552,0.650958178
26496,0.029077091,7.799325084,0.761167844
26548,0.124016032,8.010298618,0.128513851
