,logFC,logCPM,PValue,FDR
19568,-0.110635687,8.025498709,0.2153407,0.982857782
9027,-0.109668188,7.623723546,0.21581121,0.982857782
16251,-0.099920506,9.349179995,0.216813387,0.982857782
49308,-0.101383537,10.57350431,0.217410242,0.982857782
47029,-0.101245753,7.574733599,0.217775248,0.982857782
24191,0.128458723,8.164536718,0.218316755,0.982857782
33661,0.116094729,7.763262686,0.218560352,0.982857782
38174,-0.15193754,7.225888297,0.218563401,0.982857782
47177,-0.155553693,7.689504594,0.218569241,0.982857782
28405,-0.158037432,8.133730724,0.218652425,0.982857782
55834,0.106728392,7.309484021,0.218681046,0.982857782
8638,-0.121546953,7.644700079,0.218860361,0.982857782
37255,0.113807649,7.76440689,0.219368995,0.982857782
48704,-0.104327037,8.197698873,0.219586811,0.982857782
31870,-0.129698267,8.410569585,0.219743406,0.982857782
5645,0.1359637,7.365549841,0.220031024,0.982857782
6753,0.093716921,9.074716596,0.220159565,0.982857782
18693,-0.141476573,7.22100493,0.220275801,0.982857782
52905,-0.120091439,10.275503,0.220328545,0.982857782
23710,0.096702051,8.527816272,0.220537955,0.982857782
6076,0.127600592,9.445788354,0.221369291,0.982857782
54074,-0.118229227,8.186204334,0.221661413,0.982857782
37649,-0.217236963,7.724108614,0.22271947,0.982857782
56458,-0.148378644,7.154093256,0.222753741,0.982857782
16971,-0.087547368,8.286001371,0.223219674,0.982857782
52889,-0.191549072,8.030070952,0.223519713,0.982857782
17271,-0.112146423,9.321452056,0.224200698,0.982857782
41734,0.107066784,7.377296648,0.224893455,0.982857782
56712,-0.111829339,7.243913025,0.225482614,0.982857782
24670,-0.133352263,7.58625747,0.226023793,0.982857782
56968,-0.134644289,7.256629541,0.226887952,0.982857782
8714,0.122097933,9.393045349,0.228028194,0.982857782
7279,-0.126327789,7.192617982,0.228103306,0.982857782
48154,0.099265566,8.843197997,0.228248667,0.982857782
3280,-0.120621793,7.78038994,0.228376809,0.982857782
47196,-0.162622029,7.833886627,0.229685852,0.982857782
50340,-0.124897444,7.477478051,0.230636582,0.982857782
16970,0.114390922,7.165428919,0.231286176,0.982857782
4787,-0.117231685,7.116668721,0.231398953,0.982857782
33000,0.108182841,7.25551172,0.231428046,0.982857782
32833,0.110280721,7.161630908,0.231557322,0.982857782
16243,-0.115425142,7.146559172,0.232523017,0.982857782
9642,0.100002589,7.41800302,0.232726447,0.982857782
54912,0.151642667,10.03523425,0.232842497,0.982857782
3400,0.092999232,8.060379047,0.233174374,0.982857782
52430,-0.131950254,8.76525198,0.233232065,0.982857782
17327,-0.128326819,7.309903767,0.233786866,0.982857782
28338,0.111571619,7.291614361,0.234353314,0.982857782
325,-0.109540624,8.005604609,0.234999924,0.982857782
43744,-0.101614334,7.345297854,0.235408296,0.982857782
44357,0.095131823,9.232225378,0.235450827,0.982857782
5654,0.104630282,7.967206524,0.236036257,0.982857782
21220,-0.108631876,7.550223178,0.236413379,0.982857782
29081,0.093183413,7.464157053,0.236457794,0.982857782
10880,0.092868951,8.484209808,0.236576137,0.982857782
5992,0.1356041,7.351865184,0.236874141,0.982857782
12499,0.234586786,8.793019726,0.23695962,0.982857782
46386,-0.102680075,7.432568918,0.237151512,0.982857782
50268,-0.100173923,7.812438651,0.23741828,0.982857782
11862,0.103627154,7.327460561,0.237442931,0.982857782
5621,-0.112109382,7.463679992,0.237553927,0.982857782
47970,0.084598217,8.535419106,0.237908811,0.982857782
20659,-0.099343377,7.903654078,0.238913914,0.982857782
30615,0.130262399,11.02588506,0.238987837,0.982857782
17943,0.105685682,7.294858284,0.239510811,0.982857782
9593,0.091060658,7.946842992,0.239639685,0.982857782
49040,-0.101760732,7.351476922,0.240055997,0.982857782
8906,-0.091580949,7.808565538,0.240521465,0.982857782
35167,0.133302852,11.03777865,0.240749278,0.982857782
56237,-0.098108234,8.186739341,0.241224454,0.982857782
1457,-0.109594225,7.277460292,0.241323935,0.982857782
18934,0.111111965,10.00553617,0.241958071,0.982857782
52413,-0.170184863,7.44114875,0.242790218,0.982857782
18767,-0.110705496,7.300268626,0.243270919,0.982857782
76,-0.131039849,8.001230421,0.243379248,0.982857782
25564,0.119365852,7.512188131,0.243411146,0.982857782
4861,0.121732065,7.210085762,0.24372523,0.982857782
9380,-0.117720402,8.329186514,0.24387817,0.982857782
17136,-0.132667985,7.345439019,0.243896469,0.982857782
3339,-0.140724504,7.372344992,0.244785977,0.982857782
22785,-0.10147617,8.068404398,0.245247127,0.982857782
6468,0.106963727,7.656906545,0.245391742,0.982857782
27759,0.10728513,9.131436289,0.2458262,0.982857782
17816,-0.120798634,7.592388443,0.24588756,0.982857782
43775,-0.12625501,7.217498844,0.246240986,0.982857782
48561,-0.127559798,7.255228131,0.246307121,0.982857782
19983,0.129383162,7.295703475,0.246323115,0.982857782
8909,-0.153610745,7.704344481,0.246413415,0.982857782
1229,-0.086445773,8.205480746,0.247207167,0.982857782
52630,-0.097417704,7.857321315,0.249880404,0.982857782
46094,0.096430711,7.917474053,0.250193526,0.982857782
32854,0.086748462,7.863251855,0.250560449,0.982857782
14199,0.095236872,8.621266466,0.250636818,0.982857782
20929,0.09962447,7.569596655,0.250765657,0.982857782
8722,0.1073544,7.630181619,0.251800166,0.982857782
15527,-0.099438218,8.837225382,0.252312449,0.982857782
18300,0.085387863,8.24618422,0.252426734,0.982857782
48636,0.090989413,8.801729019,0.252898646,0.982857782
9033,0.106889474,7.462326635,0.253577444,0.982857782
56018,-0.089681537,7.550458515,0.253726476,0.982857782
13538,0.090328555,7.818751015,0.253877637,0.982857782
11036,0.106849534,8.109836669,0.254952575,0.982857782
45649,-0.137702516,7.186728852,0.254977109,0.982857782
1401,0.133922971,11.02809035,0.256196547,0.982857782
15643,0.199463052,9.222248207,0.256222886,0.982857782
37852,0.10980987,7.181590005,0.257342025,0.982857782
8253,0.097702064,7.33447162,0.257582631,0.982857782
19679,0.140113093,7.166186205,0.257965322,0.982857782
40985,0.092277977,8.222267061,0.259096743,0.982857782
37644,-0.09932513,7.380265511,0.25917348,0.982857782
12553,-0.110275985,7.42642314,0.260041107,0.982857782
39334,0.089274745,7.73370582,0.261205954,0.982857782
30444,-0.123188563,7.66505261,0.262549226,0.982857782
40098,0.113833346,10.14871798,0.263241951,0.982857782
12897,0.103761816,8.201071909,0.263341652,0.982857782
11277,-0.091398932,9.25794267,0.263491863,0.982857782
28734,0.107036296,7.239028537,0.264580457,0.982857782
36564,-0.087708026,7.417310518,0.26590372,0.982857782
4954,-0.105002806,7.917658384,0.266137232,0.982857782
10252,-0.08550972,8.073640895,0.266516648,0.982857782
53266,-0.130250968,7.401234396,0.266570987,0.982857782
52227,-0.131636624,7.889577342,0.267277224,0.982857782
6142,0.084889083,8.557237671,0.268100036,0.982857782
10216,-0.086100567,8.344016271,0.268161245,0.982857782
37696,0.092292563,8.239231843,0.268216733,0.982857782
33913,0.091012218,9.218262547,0.268262817,0.982857782
6214,-0.082649072,8.343725035,0.268652167,0.982857782
7121,-0.080508762,8.523965588,0.269098764,0.982857782
35610,0.100394285,8.423258507,0.269374361,0.982857782
33528,0.10026168,9.63577069,0.269375961,0.982857782
7747,0.10169676,7.194946248,0.26959541,0.982857782
8987,-0.109276884,8.103064715,0.270207342,0.982857782
54561,-0.139310118,7.501916306,0.270761561,0.982857782
3277,0.102943663,7.195146983,0.270918354,0.982857782
34758,-0.169777267,8.744863917,0.271117599,0.982857782
9133,-0.089807766,7.780080848,0.271327721,0.982857782
56964,-0.115776782,7.855956631,0.271395355,0.982857782
3583,-0.094224595,7.518359897,0.27140351,0.982857782
49819,-0.114573511,8.071699935,0.272205242,0.982857782
40503,0.098095475,7.290426731,0.272354438,0.982857782
16098,0.100079564,9.552760894,0.272630874,0.982857782
56176,-0.102764338,7.234136903,0.273284489,0.982857782
52320,-0.126118764,7.236213937,0.274098704,0.982857782
34075,-0.157962956,7.048006497,0.274475586,0.982857782
8251,0.120995417,7.176921049,0.274896327,0.982857782
3094,-0.116878256,8.2863181,0.274942819,0.982857782
53373,-0.111532933,7.656145179,0.275870303,0.982857782
40100,0.097569327,7.3246712,0.276009471,0.982857782
24699,0.104092702,7.216988915,0.276221449,0.982857782
36351,-0.108355826,7.501670383,0.276385829,0.982857782
17962,0.088697791,9.078975107,0.276639735,0.982857782
20219,0.09772002,7.553038818,0.276867785,0.982857782
6399,-0.088351521,9.375419324,0.276879942,0.982857782
11297,0.084830612,8.787486889,0.277478937,0.982857782
10026,0.089240996,9.201477551,0.277521005,0.982857782
16328,0.122172511,8.600569161,0.277601487,0.982857782
7373,-0.0920927,7.797207266,0.27786484,0.982857782
57389,-0.098813165,7.456017242,0.277935975,0.982857782
57615,-0.084956455,7.549633294,0.278226712,0.982857782
45516,-0.107549374,8.831773527,0.278412762,0.982857782
157,-0.113554812,7.598719978,0.278794451,0.982857782
33447,0.09488637,7.427501871,0.278936703,0.982857782
20396,-0.101402695,7.442556065,0.279179672,0.982857782
30927,-0.088237944,7.536588947,0.279769206,0.982857782
47026,-0.118741039,7.979989097,0.280390355,0.982857782
8140,-0.078880034,8.45821412,0.280972287,0.982857782
22530,0.09539741,7.727130724,0.281367423,0.982857782
4382,0.09472408,7.817264368,0.28141742,0.982857782
10228,-0.0904532,7.727881569,0.281715536,0.982857782
10245,0.094549478,10.01636728,0.281785793,0.982857782
48129,-0.105722341,7.258594967,0.281854338,0.982857782
51997,0.082888178,7.81199163,0.282509385,0.982857782
19996,-0.106134027,7.142408809,0.282632436,0.982857782
43301,0.093313301,7.376682129,0.283076862,0.982857782
49543,0.105947468,8.969330246,0.283643882,0.982857782
18727,-0.133293168,10.0503404,0.284135455,0.982857782
5215,-0.094638375,10.53216854,0.284324059,0.982857782
12896,0.082353671,8.418251333,0.284674909,0.982857782
7774,0.086555658,7.955091169,0.285090428,0.982857782
32355,0.08670839,8.713180164,0.28550403,0.982857782
41408,0.080471088,8.587619585,0.285524938,0.982857782
14825,-0.092488743,9.241902812,0.285848061,0.982857782
35801,0.083525328,7.598394461,0.28600699,0.982857782
38732,0.116898883,10.07592751,0.286458671,0.982857782
23992,0.086455313,7.840320776,0.287313523,0.982857782
13932,-0.089997371,9.496864789,0.287444643,0.982857782
10750,-0.092918247,8.430784708,0.288199948,0.982857782
17790,0.123115636,7.358242256,0.288473619,0.982857782
16929,0.086157521,8.890568333,0.288842521,0.982857782
140,0.085107583,7.416055735,0.289014353,0.982857782
44839,0.112720482,8.57083488,0.289490574,0.982857782
52187,0.08236258,8.08583703,0.290005749,0.982857782
1085,0.084078133,8.970678382,0.290446319,0.982857782
20621,-0.096001176,7.218064901,0.290612245,0.982857782
37330,-0.082224831,7.995339399,0.29063184,0.982857782
36980,0.088267469,7.744558222,0.290947086,0.982857782
54587,-0.085946763,7.483185889,0.291065128,0.982857782
25424,-0.086447773,7.649570526,0.291363655,0.982857782
1605,0.088940375,7.723034186,0.291823247,0.982857782
38573,0.110968043,7.867119059,0.291953197,0.982857782
45426,-0.087484901,8.142397035,0.292018983,0.982857782
54371,-0.13066469,7.648156846,0.292516859,0.982857782
3942,-0.084750378,8.289956605,0.292735202,0.982857782
28386,-0.088485009,8.369749272,0.292777021,0.982857782
32115,0.119693368,10.26950099,0.292805407,0.982857782
56701,-0.104462359,10.28391261,0.292866969,0.982857782
16600,0.112424189,7.457345485,0.293115302,0.982857782
2181,-0.092184809,7.484837864,0.29331631,0.982857782
48702,-0.105569927,8.211181453,0.293389175,0.982857782
55041,-0.134896711,7.347045903,0.293409591,0.982857782
53624,0.089810841,7.305423567,0.293745305,0.982857782
56500,0.082820768,7.562841562,0.294601142,0.982857782
20315,-0.085319528,9.392062456,0.294694057,0.982857782
868,-0.083266977,7.841637827,0.294861473,0.982857782
18016,0.085466566,8.454056203,0.295029277,0.982857782
10371,-0.085763646,8.119235378,0.295679869,0.982857782
3767,-0.094488437,7.636387575,0.295784949,0.982857782
51007,0.094080431,7.4292837,0.296494413,0.982857782
1314,0.10685172,7.233783004,0.296616149,0.982857782
3662,-0.107152916,7.192955382,0.296647298,0.982857782
20502,0.096018738,8.221134373,0.296753055,0.982857782
43495,0.093102503,8.364905176,0.296967145,0.982857782
10211,0.118440344,7.778680165,0.296978213,0.982857782
1852,0.104899048,7.538061378,0.297467185,0.982857782
230,0.126877943,9.154443087,0.297925006,0.982857782
20652,-0.085273311,7.407948547,0.298413955,0.982857782
12195,-0.082953201,8.336643612,0.298609248,0.982857782
13455,0.087070835,7.527895909,0.299001808,0.982857782
42326,-0.105414095,7.400223322,0.29904466,0.982857782
16423,0.086707303,8.581182424,0.299363395,0.982857782
36698,0.091653584,7.217643328,0.299594246,0.982857782
48657,-0.083153005,7.498845888,0.300058503,0.982857782
57707,-0.113148571,7.933922821,0.302306311,0.982857782
9949,0.078821095,7.96080681,0.302964009,0.982857782
46512,0.082304498,9.380989067,0.303361015,0.982857782
17667,-0.103161758,7.553876382,0.303512304,0.982857782
56730,0.080336435,9.684653622,0.304423444,0.982857782
44681,-0.146621482,7.265879853,0.305667398,0.982857782
24869,0.094144814,8.801790416,0.306468594,0.982857782
23678,0.085284937,7.541635903,0.30726353,0.982857782
30598,0.094465526,8.595707856,0.308515086,0.982857782
1544,0.088242072,7.465668508,0.308908249,0.982857782
1654,0.108805593,8.218596131,0.309797515,0.982857782
18852,0.13378151,7.185064684,0.30987649,0.982857782
3998,0.080742946,7.764216257,0.309907876,0.982857782
40993,-0.097575142,9.438457787,0.310039206,0.982857782
6229,-0.104838685,7.09892788,0.310286098,0.982857782
10155,-0.098492655,7.188320486,0.310416845,0.982857782
6001,-0.078425962,8.496863687,0.310898397,0.982857782
41053,0.109059776,7.200769719,0.311501664,0.982857782
37682,0.090034186,10.12090524,0.311930456,0.982857782
18837,0.112228627,9.649500663,0.312196539,0.982857782
38867,-0.086627256,8.073363639,0.312247032,0.982857782
8516,0.088294635,7.717290407,0.312447541,0.982857782
14873,-0.079327744,8.197267684,0.31272896,0.982857782
26313,0.102603406,7.375708085,0.312965347,0.982857782
1591,0.095652664,7.451297915,0.313222868,0.982857782
33579,-0.087598476,7.356835193,0.313581942,0.982857782
51793,-0.076075186,7.929722728,0.31400184,0.982857782
4616,0.086114359,7.52271946,0.31526465,0.982857782
1565,0.097027982,7.17975747,0.315506931,0.982857782
30785,-0.101795508,8.812016808,0.315900467,0.982857782
10891,0.103511677,7.156947805,0.316039123,0.982857782
10825,0.103688697,7.46126497,0.316532976,0.982857782
52676,-0.123239688,7.266077111,0.316635092,0.982857782
17741,0.090517307,8.100439264,0.316724388,0.982857782
19621,0.094844521,7.289005331,0.31679886,0.982857782
30549,-0.079891325,7.454206071,0.316960239,0.982857782
53317,0.122338335,7.158838067,0.318345058,0.982857782
11033,-0.083416986,9.027494143,0.318554423,0.982857782
46818,-0.074306525,8.100892028,0.319264334,0.982857782
52479,-0.083699037,8.943122528,0.319840664,0.982857782
664,0.07534752,8.805383179,0.320234345,0.982857782
55978,-0.127213726,7.404177425,0.320277156,0.982857782
1025,0.081063541,7.749724249,0.320284469,0.982857782
18861,0.153439901,10.65177435,0.321793523,0.982857782
24002,0.081224851,10.04801266,0.322666869,0.982857782
38823,0.070720073,8.68719943,0.322741094,0.982857782
14036,0.121993345,9.411001809,0.322953959,0.982857782
12444,0.081236494,7.902433127,0.322997083,0.982857782
49311,0.087055349,7.39243678,0.323312183,0.982857782
37947,-0.080450821,8.750980335,0.324329194,0.982857782
51683,-0.076380495,8.079497953,0.324437904,0.982857782
23408,0.091019861,7.552217195,0.324462894,0.982857782
34866,-0.095646382,7.295538244,0.325491345,0.982857782
53057,-0.099476023,9.077242085,0.326098793,0.982857782
16920,0.082299443,8.288803035,0.326774935,0.982857782
33038,-0.085630459,7.646971027,0.327489099,0.982857782
31052,0.092281958,7.244175301,0.327495921,0.982857782
13066,0.07934353,8.006515093,0.327515605,0.982857782
25417,-0.092256747,7.210794157,0.327561773,0.982857782
21313,-0.086774692,7.728037026,0.3275743,0.982857782
17382,-0.098208938,7.546415261,0.328453041,0.982857782
7356,0.093372397,7.750766841,0.328567712,0.982857782
23585,-0.08749358,7.799963298,0.329952366,0.982857782
28446,-0.088841318,8.398276371,0.330321482,0.982857782
37796,0.085526927,7.398108854,0.330420871,0.982857782
19408,0.084830621,7.767829762,0.331406943,0.982857782
47320,-0.110747655,7.252807475,0.331606088,0.982857782
15513,-0.095422742,8.102991864,0.331953541,0.982857782
35863,0.088929618,7.791536392,0.332263582,0.982857782
35530,0.096886044,7.712975103,0.333481282,0.982857782
16052,0.076011083,7.875130072,0.333750886,0.982857782
18994,-0.091772993,7.504939652,0.333911466,0.982857782
37288,-0.076378868,9.951603242,0.334268273,0.982857782
38348,0.080445704,9.54788601,0.334463307,0.982857782
17861,-0.091260994,7.456024634,0.335275788,0.982857782
19938,-0.095571709,8.513857657,0.335485536,0.982857782
34709,-0.093414224,7.189480868,0.335505218,0.982857782
37312,0.074532999,9.556049495,0.335623869,0.982857782
1437,-0.089122355,9.312281168,0.335650516,0.982857782
40203,0.079778713,8.247303514,0.33593668,0.982857782
18648,0.077373173,11.10319803,0.336478964,0.982857782
8873,0.140444836,9.660502069,0.336641474,0.982857782
41085,0.226517657,7.471515454,0.336830681,0.982857782
10741,-0.106896877,7.262324855,0.33702492,0.982857782
1327,-0.154580704,10.63782585,0.337418776,0.982857782
45671,-0.13519319,7.236828585,0.337704024,0.982857782
56765,0.097359407,7.235351044,0.337874974,0.982857782
34785,-0.144613538,8.614045829,0.337900657,0.982857782
516,0.093293436,10.14425048,0.338022829,0.982857782
7430,-0.074785526,7.951938112,0.338050062,0.982857782
72,0.146374192,8.203091492,0.338388284,0.982857782
48400,0.107262844,10.60668609,0.338614187,0.982857782
13239,0.089935304,7.388783219,0.338887422,0.982857782
49393,-0.086073119,9.0466826,0.33947668,0.982857782
11965,-0.076535835,7.618274482,0.340677038,0.982857782
44695,-0.116269301,7.511099811,0.340832171,0.982857782
57674,0.076603993,7.931081345,0.340902265,0.982857782
4990,-0.093107072,7.27735402,0.340963583,0.982857782
54343,0.09383392,7.963200783,0.34163142,0.982857782
18144,0.098167836,7.162213891,0.341854691,0.982857782
51627,0.076661473,9.212481791,0.34186203,0.982857782
51630,-0.08675066,7.363346455,0.342111648,0.982857782
43121,0.086350538,7.217147465,0.342222608,0.982857782
44428,-0.103870416,7.446234364,0.342268752,0.982857782
5781,0.091571462,7.192687266,0.342404416,0.982857782
19123,-0.080611116,7.885396122,0.343020057,0.982857782
5525,-0.076889393,8.803552545,0.343216834,0.982857782
29089,0.095791654,7.598694275,0.343955697,0.982857782
49240,-0.124405526,7.377327679,0.344165334,0.982857782
3388,-0.087191021,7.217819314,0.344251744,0.982857782
56960,-0.101132659,7.714485856,0.344447137,0.982857782
15942,-0.074882225,8.405690819,0.344486785,0.982857782
30093,0.074998108,8.316641461,0.344698466,0.982857782
15937,0.086052047,7.256406001,0.344816199,0.982857782
51532,0.077414901,7.629181849,0.34484666,0.982857782
30490,-0.071199842,8.461932264,0.344934492,0.982857782
40092,0.094260108,7.325069013,0.346346198,0.982857782
49626,0.077575545,7.481236188,0.346626261,0.982857782
26869,0.076847087,7.533711603,0.346667779,0.982857782
34125,0.072581222,8.221238838,0.347139269,0.982857782
8845,0.074404018,7.615688953,0.349594097,0.982857782
48066,0.102229444,8.079766641,0.350171196,0.982857782
16949,-0.095199819,7.589965172,0.350817214,0.982857782
49860,0.089691893,7.868883788,0.351372618,0.982857782
35897,0.110043306,7.274239792,0.351456905,0.982857782
4943,-0.079512051,7.489309007,0.351708352,0.982857782
49559,-0.081364117,7.835013881,0.352286888,0.982857782
26034,-0.110935083,7.177537066,0.352646347,0.982857782
32953,0.098958105,7.268822938,0.353279084,0.982857782
17782,-0.077454474,7.511866238,0.353495669,0.982857782
45282,0.077429875,8.956864603,0.353508824,0.982857782
24389,-0.089069738,7.207538324,0.353793412,0.982857782
57446,-0.081551419,7.196758094,0.354283233,0.982857782
11806,0.078457707,8.007707738,0.35445759,0.982857782
56750,-0.08451939,8.322367231,0.354669858,0.982857782
39075,0.085556043,7.454785288,0.354815839,0.982857782
4024,0.091142348,7.200765248,0.355296352,0.982857782
57592,0.085105015,8.335741554,0.355718491,0.982857782
57354,0.073642492,8.368870174,0.355832829,0.982857782
17595,0.077165702,8.929927979,0.356090455,0.982857782
17056,0.0748911,7.857071285,0.356308889,0.982857782
46962,-0.082853625,7.974534395,0.356819631,0.982857782
1228,-0.1111058,7.23004057,0.35699527,0.982857782
2594,-0.099679996,8.438425472,0.357185904,0.982857782
19113,-0.095794156,7.220162019,0.357337291,0.982857782
30708,-0.086292477,8.133516086,0.357394361,0.982857782
48554,0.078035545,8.03137142,0.358194664,0.982857782
15479,-0.075711515,7.527497819,0.358403102,0.982857782
9832,0.074393538,8.809237536,0.359014565,0.982857782
48708,-0.075373173,7.681256757,0.35918936,0.982857782
26031,0.080772882,11.43203369,0.359254924,0.982857782
28988,-0.08307513,8.138858787,0.359775875,0.982857782
26629,-0.11952623,8.026250461,0.360012286,0.982857782
52452,-0.111764451,7.735093179,0.361090261,0.982857782
351,0.07101897,8.606873587,0.361205446,0.982857782
38898,0.068429576,8.45848762,0.361367978,0.982857782
44514,-0.080456206,7.865889125,0.361532669,0.982857782
57698,-0.155206536,7.405218989,0.363549775,0.982857782
2647,0.073849041,10.76672617,0.364292497,0.982857782
16874,0.092405384,8.066333193,0.36431996,0.982857782
19115,-0.103914683,7.509140696,0.364515807,0.982857782
44715,-0.122231767,7.731835851,0.365117242,0.982857782
4845,-0.084364327,7.893812026,0.365271634,0.982857782
540,-0.130438011,7.232629445,0.365355456,0.982857782
41865,-0.081532747,7.515906475,0.365548431,0.982857782
46388,-0.078174683,7.200694636,0.365600514,0.982857782
10938,0.086624454,7.578253185,0.365707039,0.982857782
30472,-0.076272627,7.892725931,0.365946838,0.982857782
9386,-0.100015485,7.274444553,0.366534846,0.982857782
30913,-0.075072064,8.078046273,0.366611107,0.982857782
2707,-0.080553873,7.343206133,0.366955562,0.982857782
57325,0.072730306,7.812975463,0.367000436,0.982857782
41839,0.077987423,7.449824286,0.367256765,0.982857782
51730,0.076467051,9.100823527,0.367727672,0.982857782
54489,-0.110289304,7.137415612,0.367854433,0.982857782
47550,-0.07347901,9.274743734,0.368093297,0.982857782
22507,-0.068996986,8.94956182,0.368478706,0.982857782
16055,-0.075409175,7.804024344,0.368530675,0.982857782
11973,-0.074968227,7.388335453,0.368707566,0.982857782
27574,-0.069495354,8.636482992,0.368737941,0.982857782
23000,0.069897409,8.801389993,0.368894747,0.982857782
21265,-0.071729225,8.949734793,0.369001567,0.982857782
42843,-0.069892165,8.036452299,0.369380473,0.982857782
43462,0.08967573,7.297897128,0.369469745,0.982857782
54013,0.084493209,10.01124557,0.369613029,0.982857782
39490,-0.089934905,7.730495042,0.369935522,0.982857782
28757,0.086182609,7.300938005,0.370315319,0.982857782
48736,-0.073734414,8.22447015,0.370530346,0.982857782
47069,-0.10761407,7.458266842,0.370790848,0.982857782
25708,-0.066091182,8.389077802,0.371379408,0.982857782
46655,0.065683944,8.25663996,0.371470512,0.982857782
48646,0.072245948,7.789828033,0.371877857,0.982857782
29661,-0.079703594,10.29288576,0.372386823,0.982857782
8438,-0.092028085,7.297844816,0.372531728,0.982857782
25181,-0.166959047,7.82575623,0.37291499,0.982857782
31788,0.100323757,7.288288751,0.373261037,0.982857782
4405,0.069097494,8.932178356,0.373618904,0.982857782
52888,-0.098427275,7.475661195,0.373759105,0.982857782
24294,-0.071075987,10.03883563,0.37380377,0.982857782
44027,-0.084383321,7.308824412,0.373934742,0.982857782
44097,0.069711842,8.876487496,0.374133888,0.982857782
53637,0.075273455,7.655750851,0.374462939,0.982857782
25723,0.073152982,9.670406428,0.374600568,0.982857782
23143,0.082831995,8.253101277,0.37469817,0.982857782
5972,0.084409265,7.670349974,0.374920327,0.982857782
56731,0.080835259,7.227001385,0.375444699,0.982857782
38093,-0.075255965,7.77577786,0.37595536,0.982857782
56609,-0.099325959,7.364715234,0.376015544,0.982857782
13764,0.082823735,7.261776754,0.376959816,0.982857782
6772,-0.078301868,7.426024364,0.377183436,0.982857782
41578,-0.066400515,9.094040634,0.377959552,0.982857782
4873,0.080997578,10.31027289,0.378052795,0.982857782
52510,-0.077871975,7.561320366,0.378057324,0.982857782
56814,0.090717249,7.542677406,0.378329369,0.982857782
49375,-0.080728818,7.510140336,0.378914607,0.982857782
14029,0.07721689,7.592989423,0.379847691,0.982857782
15259,0.068203572,8.790015285,0.379948546,0.982857782
3300,-0.073933188,8.801676749,0.379960252,0.982857782
45280,0.094696692,8.111900461,0.38117595,0.982857782
47215,-0.079209817,9.700657998,0.381231791,0.982857782
5755,-0.080128561,7.902390908,0.381686289,0.982857782
25422,0.19641145,9.730660684,0.382087548,0.982857782
10457,-0.072386108,7.986182981,0.382466371,0.982857782
21986,0.082374984,7.182378769,0.383455395,0.982857782
16117,0.081566601,7.309659801,0.383569534,0.982857782
24549,-0.089181541,8.850867522,0.383684189,0.982857782
8809,-0.071149372,7.960135335,0.384208913,0.982857782
39292,0.072590805,7.757087343,0.384414136,0.982857782
52547,-0.110742074,7.845763632,0.385237004,0.982857782
3082,-0.087585076,7.32908455,0.385307034,0.982857782
46917,0.083090806,8.643883418,0.385790406,0.982857782
34023,0.074453629,7.346838126,0.386664566,0.982857782
32764,0.092838476,7.678497028,0.387100391,0.982857782
5193,0.078851357,7.837508991,0.38742587,0.982857782
11324,0.069512976,9.455650434,0.388032185,0.982857782
16288,0.075389893,7.649681321,0.388315871,0.982857782
44747,-0.085720278,7.236231814,0.388692847,0.982857782
42289,-0.113404241,7.097853658,0.388792036,0.982857782
38047,0.083240429,10.59911097,0.388995778,0.982857782
2759,0.065939733,8.488534849,0.389055574,0.982857782
40493,0.067463214,9.644234246,0.389192277,0.982857782
44877,0.080057365,11.20264367,0.389338902,0.982857782
16643,0.083891078,7.757867491,0.389473779,0.982857782
29790,-0.095065798,10.18023217,0.390127735,0.982857782
49078,-0.072145456,7.662497363,0.39016802,0.982857782
35197,0.077634414,7.222599493,0.391450779,0.982857782
3995,0.074486089,7.737781852,0.39182188,0.982857782
13722,0.069271055,9.729020746,0.391881113,0.982857782
33869,-0.062388647,8.424032931,0.392077288,0.982857782
6563,-0.082730297,7.192004881,0.393058077,0.982857782
49093,0.074935254,9.363504371,0.393254566,0.982857782
52404,-0.103838572,8.195193966,0.394054094,0.982857782
30902,-0.067195033,7.405933908,0.39465246,0.982857782
20145,0.081365821,7.326788757,0.394868663,0.982857782
47210,-0.06586378,8.085988869,0.39535199,0.982857782
23949,-0.086006734,7.710018464,0.395373521,0.982857782
3295,-0.063963163,8.889677545,0.395520601,0.982857782
16947,0.08256603,7.199499311,0.396180245,0.982857782
46918,-0.111757011,7.638785888,0.396616902,0.982857782
53286,-0.070723959,7.951786293,0.396643437,0.982857782
4806,-0.065603367,9.334790118,0.396751703,0.982857782
44845,-0.074019427,7.703627991,0.396792084,0.982857782
34566,-0.093285013,7.442253401,0.396843522,0.982857782
56883,0.071108368,8.099207207,0.39696688,0.982857782
29846,-0.083383569,7.249691154,0.397515185,0.982857782
32406,-0.070460974,8.338251996,0.397663311,0.982857782
48691,-0.102321685,7.506292225,0.397927149,0.982857782
32306,0.090735149,7.338807727,0.398333861,0.982857782
31265,0.066319799,8.043698982,0.398463654,0.982857782
46616,0.064221581,7.871564735,0.398831104,0.982857782
56869,-0.065546247,7.583968861,0.398840283,0.982857782
34898,-0.104833197,8.072219589,0.398886689,0.982857782
10990,-0.085100428,7.191026462,0.399080012,0.982857782
23973,0.068768196,7.533482619,0.399315023,0.982857782
51617,-0.137196342,7.290871949,0.400839053,0.982857782
53221,-0.092646557,7.376935807,0.401420168,0.982857782
